Entier,val1,val2
8863,4BHye6Bp6cV2f1d,kUowX9UnR9w1XX7
14459,1IqghexyiK5jYzY,jd8F1NODGznT6pC
18335,2vMDZYt4WZYl6Fd,3ZdxoloLeUMsJa8
11240,cIjNtvhJdiGDVnA,lih93Oc3RXeZx9M
3178,Huo1eG7K8ZnmiPO,NsAHyslMX5q0FwV
3582,nYtyOVJ0k8Lc6Iz,9blOBCCqLUWBdx3
4249,Xaug3v4it0w9uQx,F9esUiWGvjgXnap
4549,eQWzYD3c87ENKOT,u2qvc4luuDnnwgq
14270,deUwYxzcfv8ujvB,EX6AUJSVPCo9Mqj
6955,j3ZSHhrrk46O2cc,knWBuoFpuk1gtox
13277,UDvHrWwmkwQox0C,JUKeyBIsmjoZuOj
6071,Qgp8fLIfWNhc3lS,HNhIK564Wrkwg4B
13924,cbdJVSTes8V4oWk,mqwdevhdC5rZOBb
14813,K9Tl1CMRcIJCMij,14jyMATllONJEYs
12585,x5aMwmaKpEcK0Pp,ooCwrZ7BQjUa7nE
10752,8gkWlJMqUGptZRi,rOZZdFtQ818bkdM
4622,Y5yDUWZsAutlcGy,HnMWXhUQZemyw6B
17173,SLc5vNqypDV9fTE,PQvD1mBa8kQEf49
7658,QJSyrwBIqu2hXk5,XXxKF6EpZhoL6ab
12354,sgb8n1EUxp5qWZW,kb2KX6LcWsD3cf0
12875,Qj2lI5FXAAIdA3m,dMYjH6JL4yeeMRW
11772,nDNhGyMu5AK08zq,YP6Knqr2oZtogc1
16664,CggabYJrxWMplcJ,zIv6xrXhEODZym1
12382,VZuKCFBcYUz7cHy,LoIeNUKk3y8CLY4
18696,KZMlx9vT4UfpK73,zFVzm2H8iPXWaB6
18742,VfCLTh008qeerVh,nFSSkv790Bhv3DH
339,lZm4vros9LukuuV,15KrZRg4FoatKGa
7782,w72w8lbIy9W9K25,7pAFFy2WZAOWsU0
1043,NhVikA6PhHq2CEH,IDqfpG5iINosEGl
2585,WjXTYx8vctMexW5,UBBHxU1cbB4y38u
16518,aZ9G6ZgB5snqA3s,4vBXdvLFZI1Inpa
13040,WkKekZKxOwV2mJr,2T3kREX8oAVBWSj
4343,UtY9IYgBOf0Wzxz,clYda58fUsgmjRZ
1587,HiD6plOk363BkGk,dyzjKPUGfIqsGlL
2349,vfpaOGT3v6uNTQK,mJRDo3QyQEf8tkh
9717,kG92K7pp5Z9kn2r,cHmrYvfabC9ayad
71,ILISAVlXHosLIEz,NlHA3Wcj61fpHoj
3622,gH7ZpQo6wfFcIUR,8MwUbfKcAdSOJ9K
7816,KTepAaZoqeWOUwJ,V55QUK1CmFgXsFs
16710,m1BI7eSi3gNtbmR,XZFxb2IThljXnS2
15422,u9YRSyEQ5vu3gQA,xmqMNUCsuzPFho5
15936,XcO4rKymz7GRV33,pRQ1WH3SipT3hD2
5768,CY0a70yc5IzO3Ya,cnIYbmEsC9cwyto
15134,Ewg9BfrGOAX90Y8,H2z9DsKYOx3z1Xu
4519,TfXp8pSIkRUssAa,tR0Cm7jKbLpf4Zg
18808,lCm72ATBTB6wt41,IUcmTdRfp55bdsu
380,sQ8kC0e6ExvZCsO,aqZtwy67eiulbg8
11683,SLdf5Ti7ZxLa0LU,j6MwnDhIHV7Yn2f
5485,ze5hnosv96yovTX,VnM5Seu4R6xjIX5
16707,rNP29AFG2NIVZmf,t9DExS4gC2J5NkE
3923,cbl4x6wdqtddUW0,vmuyXI4UWGjLp9s
18833,aiGCBW2pSUZQnHF,9kYnEsFtDqwpueS
9028,rpLT1zBpNrjHwey,cwPSCClxjgBiRtk
5342,4Hwh9SWVORmgwCR,lSRcVyYdmRo0Y4l
15739,duYTptoNm76TjSY,hWzF0zcF9wthCiK
8547,5wuT8YKWpkgXdXs,VNmwByxfOeQOcSd
5363,nnGWW3pffd8EJ6g,ZFGlIoDeh0yyIYq
10799,1Im72qTrHTuAa2M,xdEmJTM0Z3fhHOQ
7186,6sZgfcqBpajnoQA,rDGqgO7gMRyWbpw
11568,QgwqeKqJCY2s3Qt,Z4Iy9O3DlCfKGym
7391,c4CLqCUOBd6Cdyb,jRMo6eNBEoBkGxZ
16466,AlOSAGwoDtEWxkS,6a7OHIJIrj0GKlJ
3260,CbSLfAJ7j7A0vTc,hRxZjZNVjlwY0GR
4658,9aAU7V5a3cDEtew,8Wi9H9mwDWywNAt
1998,6oMzStjAqzDsTyH,SPnWBLg8TY1Yqv6
6459,SyfzNEkc0dOgvP6,CLe8LR2b0vHYEUJ
4961,hqjSh7ZucN5Ij89,KzFMNfYwz9hyxSI
6706,q5NL8NI2RILDiiy,dVTdQmIxE1q5fH3
5219,UKbVKoAqoSR1Ptt,KoWDfRwbxPcpzjt
10471,zojsuJkfHe8y9zJ,1p2qhqvnCm3vEmq
16101,UfIZGLymJ9yurIk,uCduZDHaohi1eCA
3334,zQ8rxsQwS2Y4mF2,GlqjDIfewodPp0J
9660,Knxvj8dlESkczap,gXJtDeaWeiRUh3X
17463,tjbhztnDH5GqYHY,bV35ql2sdmux7Cn
11986,Vyi0eMyvqCh23XE,ofCFQ8ld9k7ZBw2
15228,eo7cyLg5Gbwza42,3s2GSIJJmufA6ni
16882,qMWci8pSMBYLQ65,cFWQux9K0PuKxgt
1871,BvXUR90bbTq9JDb,9B7mD76dZx1AWky
3144,0TWPy7oTF4kFpMM,wREgDSX2OHjDdTh
2484,hPsnLHLnhu86On7,zwotSaauQreyPEv
8792,mLGXLPdnOfJknCm,4RCMntQhgGp7NkQ
18530,NtoIFCXbyyMwl6W,ZlnAJHxLdqWd4IJ
15045,90fFLodGO6BVedR,HtAM81GOwffPclE
10235,8DIIQMIwcHfMQyN,s2JRJxlXQrRutRt
15273,GX4j5qCNgPddl7P,uH9OPkPbdx0sted
12412,Xh6lB4YoUXhESBG,HHN9FFvVml3kzsB
14851,P3lh3ek7gAjKVTY,1ZHKmPz33ItITP1
2008,fGes4Mq75UCKCNY,CniDRB6ZEkBcUtt
14158,MrrhLVfWn4Tage8,ZZj2Qr3I6BrwNGB
7297,hNrPezYig5pLnJ8,dHL1aZWsvzQ5fzR
4789,fBOmJdVNgBN7WRX,BJietJ238BSWPi6
12805,PKUAxPjh5DkvfsM,steKJF35fOtosuo
17111,YwkrdjBluPFUwvI,PGqqM0hxPL1rF5s
11106,PBFF5LIiXOLEe8T,68c2CvGgUOJoyzb
16990,F42NDnbL37uhpKW,Trs4I5h1MDCqpAQ
7802,Mh2zDB4AY9xLxwU,y8W6s1gomxYCvjJ
32,vUZeZtfiTWGd6B8,Ln08kupfbsad4je
1840,eOvnUCiU8kuIu43,g6AxTIEBOuq0KbI
257,dGhikBWXaloA3rX,bEfpV4wJ8EVQPKs
11810,lpimmIe5kzcFNXj,7svT3xKxs3fVnCY
18452,a9qNrbfrncsokkr,ouog86v9qX48IdU
19198,xQhvL7ODzemfB5f,1TWVAlLgQphkACw
2033,S5CIkFqtIojJcXl,ElH80nprqSDvRJq
8240,khvcOyyFFM4ZKhz,TMBas0aI6WPgf2v
1184,1udSpzGYRLOjafl,qSWGXu0HbyyTAWn
2996,F4tY8OhSOQDB9WS,2Me0lPupJPj5jEc
13269,WTuyVl4hJCr0zha,EqkWdcLJxf6WxBM
10878,ZkvQLMhm6vGDHLX,a52zAdgxDmJsbFE
15501,5h8uWNFRGLJgs98,3LW3pEHImwKAn89
17347,UtiRTXPE3zg0xTA,J6znyCjQwp95jsW
4536,A0CMiQGPs6ncK1y,QEYyZtCYrt0eWLO
5301,BpWJNnQFAbaqtsV,jZ93EeIuutciWod
61,Yxn2olPuT5QxS7a,ouV6M1SlVcJ0m4t
1411,4BtS1h11UyI5XGD,B5JhMDI9x4zYlRg
19875,xjqQKyLFe7SrS9d,acxMYEB1d7Ahkua
558,tfl6RIrydq91bfv,fQpd0OKzvL9c2cV
16226,di5h59AwvJ1lyf0,jgnEYoHZ72uYz1A
7645,yLp8yarzuRHqDjM,bjmmXGUqgFXwPpT
6853,VNVRjXtjWlNtg8P,BFk9HYCOHvUBui7
10240,QeKfCeqNPZC0KKC,bBZrhDvHjTghfPr
19078,4frYxzQOXYNFhgx,WBLLAer2QBtR0Ox
9335,r6DvZ0ITakHh7Ie,PRBgwc35AzcZHhV
19590,mHM3NjErJExN1GR,D8tps0n9w6hwZwD
16151,ppUSj9pb0ilJhhJ,4CTtBQ1pdEE8PDt
531,WJx7I6qI8QVkruh,Bz5uU7KVZo809in
18994,eSimT9I6qVpMow7,OkuFYwN3dGMcIgr
10804,lQ6dFqmvKahZC1V,HtHADCsjmCA7utu
3964,2zjNW6DpyGH9HYW,kELqskD0vTECwto
14556,nv3UH0IRtiCwK7v,AAQWlnuzYCoZFWG
11182,7WW5FkBoLB8bl7m,rULCo3YfdsQCkO7
8950,9jDJTyw7DvwO27I,xlYbUHZHYGdAF4O
5589,lXjIgLeGZ5q36Uu,f4PZ8oMAlkPfOqf
16396,X6TMBnUA7kg6bnm,MMkO21pRKhuoRfZ
1206,BqwJbekU3bFyIHz,8VywR6xPCyi350K
403,GOTUfVCiyttlYzu,Atl5yh21R6zjJCz
18444,jrKZmzjs4Jdv7as,paGIsjtB5gSNeHU
7378,RJOpjl47Ejmh9lh,WPakQZU5jnGGJeJ
19475,slZoqPBf23Sv8V8,Kw2pj7wjBfsCSi2
12050,lAbLd9Hh55RBA3U,vUWSPuVrscd8zQJ
12422,NdiUpnSDPFAh4Zw,ms0Nqkgg4y6ojJj
4990,U2xdHoXMejfeUPe,Tf7NQSOvbKUfV34
12024,ecT5wtJw0jdyv7y,QNT0bmxYbeSZHSg
11995,hJauEAp7iY76ayD,LxnoIuW9E5Spd1T
8198,2MrULYEDtc1Kglq,2btJP1JcfV0fkSc
4270,Or9ju9YIteDtHOb,VNZbeYu2nnCsP8I
10371,fyvf6GsGv7o0qSu,XC4N3p2apvxVnMK
6560,dCNn1hfjriABzD2,mBZUKbpGQ3YYHD8
12416,0CfUCJoDGWl0ZPT,WTA8ixlTv7oAIwP
4232,xfb6R4niBOe1LJP,SjktmkgDP7yolep
10846,WYt42aclaDdjUfG,OS2xsg535wIP1nT
11222,dmnXCumTvnHHzgE,7CP8B8ZyKVTtHCo
9635,FOA2pMd7uqK3WcT,99K6nEoV2nTBpGV
15144,epXx2KUte3mHf6d,EGcwTTsuM9zW2vP
1325,FEuumEMQAVZwZVg,8gi1mfbWyl2IPG9
6282,xpQmAmgStYrO3Bg,w1QsVwc0oY134Gq
16373,3fJ4zgln9Sp4j1i,cqxjhah6MLlajGN
9249,LfAB6GU7ETxJo2j,b7CFDdAoa7PNCf3
10556,P4msFZmTRFKkmpj,6cGAtD4vdOWGS3S
10778,vpfV7oqtMRyqBLR,w2bkUHiFpiaVXQJ
14446,aDaOoFUR9Pmkj8w,tAOIdF60MudN93d
18019,dh89LSGTMGgTxlE,4fmNHRacla2rEVv
16684,a249mgqBGP9ucK5,vsnkBaOPbHJ7USK
15270,e6MYWrYpOBmJQGH,HeuJKec9F77gWEN
4219,QWXzQ0KEsGjtUCz,xVluHcb1nAZd9Ge
5874,zB6ztsRlsBUNTnc,pwAfhPKovCPqiO8
17188,QR9VOSlpqfInLkG,AgQq9vBAM0FOrlj
7247,lUEPNO8R0HX1hTd,IgMxI450kPyCSGu
18001,QE8WGCEfj77wB0G,64Lvhk1bvgMBCSe
14167,uoVvILQXp2RpJXt,EIiq5k1nWoiCcN6
15096,vjxnfQTdo6b7pFZ,x8JqHdWDulE1LM5
14211,t0JhIa6gGR0wqsT,rXx9fcH2ZBavO2p
15401,tdPe9EZ87pyzbDW,0yCwmHfNBXFA3Oh
13318,BV69b5We9oGaezY,CIFrPVRHTbFM1pA
14704,bmYAAIUgLsBclBl,5gsBKb8oNwhzZXZ
5399,9QfJfdyvzZlVfQT,T35aMY3YnKda2Cc
8300,6ZSr5oFtv7kjeMt,lciqxLfij6XboPQ
16875,QD7vyDsBLD5YlSD,z6ehtXOTdVIgyxa
9950,fUH9bewnQbF93m1,j5v4M2yNxtYf0FD
11497,HjmEQ7cQNc2DxUr,ubnN0hPMelQqGOC
4522,C2Sic2zcc7TMnxa,GbiZOZPlCg9sODo
14687,R5uGhlYWpxFvwMW,JCNAdylAYMsCMG1
16082,LNPtz6jIsu9ZpQs,oovgzB6VWmiK2Td
2116,pKEioErGJTSokSu,NVG1gMlseFskYnC
12899,HbsMQumgLB5gbxw,0qwV2qbxTUxT9MK
10574,SVeQJcgPwlNOuCZ,Da9VNHPNgrg4Ss6
11932,NE06eGtBlRyvIgr,YIe59ars8wrfwW7
6793,87W8iy0AKuVluvE,Y8a9aL6kPXsKZEr
13071,0KRWcrx0XyMSoH5,WoerxGmfbQcu7DD
1873,UXF7yz6ZUIo4T26,qotVBcWCETmTpNi
4101,Qw6MEhIKhXy9vRc,r4CtDPPakf18ZJp
14326,xtEBSBAUIPxZjCU,68IxiZQr6J1UWMS
17005,nvHyAsBEhjfe7uF,ad7DyYQe3I7ZXyM
3609,497Ipkcxzt5mN9q,nvwdBIiNijWsMMq
10889,kH1us2lxwjPCM2M,0P5sPgJ9JBfY1vn
3262,BM7EJhZvpb6I1V4,R8g2jmeFogQvqwN
9810,SONdRnq2vmWurfx,vGmS8o8EYpSXzAm
9393,d1rX3yDoZelFrvf,AaOfXKfyM0mtgxQ
10639,uGQ2ZY0gpK17nEC,O3gGyKFq34cXOZF
19878,kN1uHrk2dBNYvHV,Sr0uY1v12cblyty
12127,P7gfV3IGU9ubBLs,NXic6aFcRJyjayB
18027,l3pDZziFhlNhDfP,PiawEDbFhuobHlr
8362,FMnMiD0yz3CgrKI,77sej0Xg1Ug6i0c
16952,n6aiJYgJ0pzv7js,hELhM8aK1u4bYbf
5967,4jtKqXj5kc4MRB9,CaEGQpcWdsLZPfA
12545,awew9QGjH5W1BA0,ukuGLdZVVJzPAwp
17771,m81621WcqV4yXw1,38kIWF0v89s7j8f
8083,zeeUqnyAWJzMYhg,9gQ6Pp2qeMOLrpC
3108,lGf7sgq4GRLYgdP,EAAVj7NcUpy425S
7306,RyRwBOCo2IKdZKs,yGTUktm2vEHGTXa
15087,Ij6U00xNO8NP6RJ,HHkWfBsdEIMI4b7
1036,C64syspoq5eFU83,OymrCEVKvVyk8ZY
18709,Cj2hcyC28uOwMor,wIMaVlcqpHlzt9b
4920,yniB9HeE1rFL9Zy,ixGgKJZovKDIaxr
9840,pff765C3kYLCdRW,J6LOuMAmIARPSbA
12550,F1swWAM4SMoD2SO,osGoY9rnp8mr0t2
5745,Z12riPDUGlTm5df,C31uGMUdanITYlj
6614,iESR3ATndI8f6Rc,ICRq4EmYAhwMFUs
19244,yQlUNGQa08F0NXv,pbzfLZ6zvNfFxjF
10322,TrY8fc1lwceleSu,LVvnAoSqRCIAsVK
9649,eeWtXIsiJVyPVHV,Pe1g2KN5mlJOzZr
17439,iHTVr01qfKjedjM,PfkU9wX83URwo8C
3853,U6HfPEEjkZoJWRR,7cE1Mh1KOviQFgN
10744,DnSMWKAWCxFHkwI,38PUW0GlhsrsSzn
11594,02G0XANW0giopxR,3I7H6rkw9PwReBu
3708,xa7qItKz2eJbxL7,kUqR47GNjkbC0S7
3957,FWK82DCLoFUbmbP,OFTiHewktnSzmMa
577,P5YPa6U86rIWZPM,hJsMjZ4krzNNL4Z
7486,zMewnl9igatEjRx,JrFidnqOPfIC9cz
18486,rq4cQd7bXHoKv2M,E7Sw8RWpNpYtSAT
10279,z1zDbdD1kENiijy,o8nPTKiLsP9OKcm
12529,4ySy8s8UiUwKVZG,Zn9AMwusfKhLwbr
11616,X8EaMvoMJkVQih1,mjcrZvNfauPP0dR
11317,NgobyO6tLJ4tvvy,aAWVzGpV2jtGSBI
10726,HdzaZUhqn4PCR04,SEIUKbtXGsppkgs
12402,27SuvZ2aSp57Ydt,Z7TEwv71Jrwbj8y
14344,kdomlKLEo0OBhMX,DlwB38Xc6FGHv5x
15145,0edEtWwpbcEsVj7,nodUw47JNB8sqRB
956,67oHnv525UWUcOn,0qpBooDcr0HCEdK
11737,ePolVhF7NnvSeXl,VOvSkdXILCOiYZf
5275,oxCCzolz94Q92dx,Ck0kjiq5liB6lwz
1125,GbgNKNDEWG5C9og,hVu8zT9pMC8A8nG
8643,Tw90WtGkraMgAIM,GU4WSOKE3PVXpRL
18583,UIElLmOvMmt0CNl,HaMmn6sWq8mEHX8
14638,EeG0Qai2uKyXzHB,kXfJe3PEuESiD0y
7734,aQlLxIgXv8ESB0P,DqhEwQAehxVyRnh
4528,PF1FAeFhUzRro1S,SUcr1xxV1aEE7e0
5234,egsHVnHFcl64z3o,oTuwh2VBT4q3pR9
79,PIbucfn7gTV4Iol,QBmKyYrX39nVxJh
19492,a4VxU2VnV0Ih7oa,NdkrukVlPfmL9Y9
16171,W5H2xLvbkwWMkYP,Q7MZabo7sEDdCvT
5884,FSAXQbAE6EZVGks,Mm9HKywLEQBINxM
15172,TFPxLVjdtxAhDNF,fzj1pgNFFZMAss5
8725,b9T1SaD9JIVNOTN,F98pYw8mWmCxgkw
8058,XkGSqfcO2eHhw5Y,sbcllVZnriSjofk
7387,QYRKSp48EfqIeoB,2bThwtacB2CYZEE
6959,1HqAB2fu01k9QdU,FFOG65c1stzXfjl
16356,dFTsGwc0BYhSncm,cOP8aaBU6t0EdTG
905,uyrbAJTzR469bCw,wpqiAEJL2MQXLrc
2645,QSSj5TqskaNYK7J,cO2IKcKrJipB2Vy
5876,qdW0BhzQQnjjeiZ,w4TxLDepYzSirwS
2131,BtKhMwGwx86Zhpm,QE6GQtDP9SQB2Rz
13016,nIvw5hGEArDuL6l,mHgfzwGyM4pIgZw
5665,9I0cfgtumN8Fu7h,dcnRsMTiqUba9CD
16972,KOoHP6KAcjeghWr,V3Af7OVESMqE2Ct
5948,jjRVYF8NLTnvZ4x,wkLN4RmGYtvPSbz
17446,XWZM81z6SXFjhig,cJO4RzoLtopm5zb
2990,tfE2xXK0qINXThw,gNNCbBVjVb0XgA9
5557,XP1yo1f3ogQugeb,cqDGTLUoBhOtg3q
7864,UP32loy3rhzPjZI,w2abpByxO4PLNH0
8119,0OgsKaTdz1k8fb3,89G9qKT8PMtBbQn
6821,w6YHnS4JoM193XD,HfKZZ6cAOHEpk1f
8550,R3OxwJRbtw8cIof,7RhUjUkOioZDphm
17800,SanWnRvVZbBfjC6,rPmexuzipeIMJt8
19294,Y6DAaViE2caF8on,IplKOJGfL7kI81n
13908,PFo6eavHpBAwmSK,y79rqDb1bKo4L28
16667,vg9KWeX0ksnBKKg,aj2Ywts8Wg2JwmN
16862,6IHknrRdEsIA2Ib,cLS9nhpQsWIOGtn
14596,6BLXaTaScWfJTwV,mI56hvAXye0g02o
4555,JrLj6Q8qcm3gAIb,nN34oJq16lFk0dD
4145,7OVaYHjKZV83kUH,zMy9JRQeCuJBsgs
7505,lfmOqJhIdROg3hy,eWfZEXjXCKUFHRy
4252,cAoVvRn5EoB8TnB,aIN39iC5VmPp0f2
9846,czRUjR3A1IG4h4c,R11EKARVXUXVHnk
1783,94t73K5o5Dml9ew,NMiKrjJQIhEEWtl
18840,7Y4b14TSWVFTCbC,2W518xYWN0Nuw8Q
13139,kP9HQon5Xn1uqPW,Ho1PrP0LcLUK3er
3860,DhAM07AMW5z0vvm,K4mAq8XVcCLFrNe
7182,ONycIT5khlOun4q,93ywyB2BEvVaeky
13810,h2lxuvGNEtMgMei,pJiOXXTjHX04tba
7959,AvltJSRRREMOVks,mfQ9cAB1sE8pZu2
3775,M7wMXlY4uhYYSmx,DySsaaPtYxqvmHj
17600,ixsf5IDWrzOYON2,YhKA9Kh1UyAMMLQ
5908,rondkjXnFHvIvat,3H0gYMmCEMn5Xi5
16325,EGBjKXMXwGvN0ab,aJhpDSf7fMuLqid
18303,78PRRHLf0oh1jIa,BIKCTsYIIwhya6V
12053,Rpu8ckl5E6glYuD,JyDbDSPSTvVLWt0
5052,J8nGmIC5xRPCoSK,VKk48vrIIcDO02P
11791,JQXC3VuzITAq1Ul,5Htam9vk2jqkodW
15121,bP68M8GlDd0usKE,ZzuUV1BaiUuYJR7
11117,BLy4RrpoudQCwr9,u2fG3qCgkMAgbyU
14744,OWKpE0mYJkCX9Ux,BnLTtgq7q1Zt39J
13705,gvVNp5BHv7E46nS,8uabWDb3XS5JOVO
7332,GGIbQs0Q2TRTyFz,vTwyruL9PERg28X
6060,06egPTgYvkvLwIg,wh2V1SE8uZ46Uzs
1181,WttiijstFzUO7vi,HEul7FAw9nyXG4P
10969,XX65jL1G5XpmNN7,lNSzEiTr1fxpy2u
4633,k4TR60LVNQKll5n,TcjbWlSm0P2JyR1
18856,YbUqxgCUwN97NCU,6oXRfIE4J1ZGqA8
13981,dVBgL5yeVbTSUis,BjMusH72ErOw9NA
11230,mtH0Srobuh7a7sL,Voac3dEdKJoI3aA
3120,e1g2pTGWsDNqcES,prCxSSCCPilOJr4
7243,zi08NdGubCUVPtl,PYTBrw08DNccpDL
646,CafvTEBPV120SEW,XyMPybYqIy0MYL5
13530,FxhKZ3YayVUcQAS,UDGlCBo4r1kweqr
7422,WGsQyKSrNUYNDRx,GobNHkKhWwUKncO
15147,no8rqPTZaochBhV,S0j4vK8g3DB3S2g
5139,t032wzWk88o8qnn,YCXOFCxbmD9fhvQ
5318,OwV6ErQXBT0BXcg,YybbbxCuIXxju2D
587,PaU3eWhUacvqV8I,G3QmcGyyz8rylue
18794,1m4r4ITMybByYMR,7g1mtwjUztcaFbV
19802,KLmlAnCD2SAjXlK,CuXTlEOMM3kzPHa
3511,2YI7LldAH7E1soS,q9wEsD3wI2hWMFA
14261,mCK2uUVIXKNdGwX,ZY3OGX1XbxqLn9l
6367,hnl9OXvIiKIVlF9,kJvrZCSO7iYvuzZ
10111,o2ehhIsEX1oyQM7,yMEDx5zfa15TrGR
5517,vBCRvRmyilTJaG9,Egat18pF71Q4d8I
14290,7UlLr7wqJsEkyoJ,3BK7vjJOpkDVU5D
18451,0VxvCLoBBZOs7zF,bqMaxegGvrYiUUW
17234,Qm2LcciDrImdGoG,pnYrQnyCrTQ6n6O
12587,xrIn3HH8DunP3rg,xhHytqbsGv3Ii4l
14139,rUPe1VAvSODrzi0,3iMumBlS9sdtnfw
16463,Ac24HvGOiJo4vqF,8PmRZ2C9i0VZIW6
12586,jcjvufvSLG0VcDa,OxKKbmWsAeKlXOq
8616,3YzIinVKc0dtN1b,Y9GaSrPygl2znTo
5348,YLm7q0mYuw2agRt,OKgTzEfvOPWFkBC
2878,VRp2IEKajQll8Qa,RCOmQYyBtb5lVsB
14423,jSEKVzxEsqNiSuA,JmOA4c0LgEM6QH5
13097,InBwo4YWWOS9mPC,4ByTbVOw1DEhBqi
19673,PAQo9BPWzWaODIE,PHwIZBNr8u1QmQE
19781,h8i9Gj0s2NIqjst,6fkUHCg6nVniA3h
9577,04Y0icJBYcCfLDX,Kd4KC39tUxOM21v
18734,gXpYu8IS9J6Rysl,yjIptXQZj5JoEPP
9432,kgFVAq6WDk2gIlN,e6kqBsU7c9aMjoX
1675,i4molw2MJnhjYgZ,i6cTec9uI28Z1Ak
4129,WrylsqyNm3UmGBA,UVAQPkXaskvzjFM
13917,6dD9kjDzPgpMwZu,4N26QMdoiDCexEg
5566,RNPhO0kJgjJIGHe,6fWxGM9UnGAHb1O
17637,8DldeMbk7FmONvz,Gw9b6f6LJahnJ0e
19425,yQSBIsUOlCsZ1io,rv03HpyEodvUrmy
2940,fvYa39I9O0fSb9e,Go9Lo5shNHleFME
11482,ofpMyPV6yuen0DH,NCzbjcO7brdQ8tK
11492,jvejoAl4LrWExz9,Si7LW5qBYuOjnEX
10856,hYQtmzhkcqGoFsy,3UZiKQMu8VqdTzp
11813,ZAA0dsjXJH4vNYx,IYNVAS6yVt18m3k
9716,tH3DXGPlhhrAYC6,qhVBW5XWd9djfYt
10109,OlQnWdv2ZSTQuCF,HEPkOCcBGCDWGWs
273,lify3LvTackYJ46,z4I9x502fU3TYv1
6398,twM8mBQ5QIOWv7I,R6hVPqFi4xlWHwU
9685,Ry6fXqOsF2O54zo,SM5Nxqzz4OmNJAN
6979,GsBEVrkfMETpUJt,b70upnuuwGWdvFd
10127,SRMMKYBm4anrcmU,aaq4cHrv4TLNHnq
10411,XDewdeABFr0gqtM,X012F15kxfZ1Jw9
10043,QLpGi0U2VPGaqXd,01RYNODmXiXSLfl
13907,EGICQqcgUG2aW1H,StgGugOiUZZwmwl
16945,IodBLmxMt0xdpzi,RX3sFV8CwSziPu7
10921,bjOYgDXtWZea7dg,xH10CpvSddk77yO
13945,bgil0Sxit8jWbW6,zE5p2fE0U9m4pqH
18123,ppCNT3rQWZKrtnd,lLvqXt8FpJdqoGX
7875,tXTQvHzmvEWEDGJ,iS5sqiR1OHUK1iq
6907,gIsn6DqtDmNzehk,pEQXy09FDt9PkvW
10423,oEVSfRavXQIRYGK,WiArfJDpmarZedA
845,rnzdIQ0T1ZA1DZj,dQGc2ePqVDcOQl0
16873,wo5koMT4WKH1Kbq,aqHFbU9FCQwORdr
10971,EGAbAnqh3A54GSL,mCthXocflgCKntz
775,4u219NMIRYxByAk,v8u11AtmdPAuknG
10419,egLLygLMA2eV1pf,IPssQqIZwttF8X8
8921,IEnatqMz6A8rstM,CGjn8tgqkWsbRPw
19795,ymizihEu8PtbvK5,XT7IV2aS3BiNtDV
1066,msMH0uwsSUN6X04,rwhZc9bOR5GrvvM
16823,LGJSCRSsOiK2F9W,EMlKNlfpCkdRLBF
19344,AzDm596v0AiaVVv,RxZ6DVST0aPgxSM
15815,Ejrh38fwdyiaOLj,5nPMvs4Sf2mm52O
17783,2NoVairsvi0RpD9,azTzquxSPyg0bhS
7901,5LHMpo5C6eE5pFC,PJJc6HQ2vESwh2l
4009,VSwNjSum9jw67h3,MbjxNoYYgPxEHKJ
7923,79YOtJIN2gLbkBR,JaVjTSgJyDLjBsR
13675,ttH99BnYGOajwU5,02pQqYaCliwZRfM
10857,fT1OGoVLu7s7Mnx,RW4v9aHQ4Sm02MJ
11668,7uuXk551rwBH82A,EOGv9yFe1p13DnT
108,M1vJL1yt4DC7c1a,E1DktpM4PPs3JwT
18625,Sz4bXdAc8LT4QTX,Px77gcwqgMHIZEl
11299,JiEdq0VSsp2gscu,78bzWcNnZhPCWtN
16591,1gvgF6Hll50v8Fy,pwlClo9STHlr5bt
9481,gahKAli95XdGQAc,dmqUO4BQCxokXKm
18008,EWWsJSaG8ZTLeDU,ctl2yl0uhZ7exsn
6683,hjoL3cv4qTcgPvO,HI7umXCU5FQvggx
3921,AurGnsLw2CJRnxX,M9GKFAJyIdFPG12
16662,k8KKQnJfnNEJyFD,NT4IGOBx1iLfsk1
2731,reYPy0d8dhPyrDv,6UhKR6QwnSMYKBI
14117,8lIpGZqx3wxFfje,fqWoVbtPuzuznYs
1307,l8WX4Fl8W0kOzWl,gAoJkd8t3KFaAfR
18433,oWmBUWMG2AKGArn,MyxR7SjEho53XAA
6483,MqhPdeVcXcDaMZw,jqfnGjKOlhvkoqZ
16860,wWtZzqd0t6BezyY,CaUo7CJGGhmMURb
8026,w4mj0cvkmSTuHYt,gg9Hz2270rDZhNP
10215,PuFQu1Jb1dkij9u,AJRaSOLGlJG6p4d
9267,PzGrOSEqYBuxmyV,cSbvLhdWIhS2XUm
17161,eCG0967jh2tcZN1,dMrVsWQgS6J64FK
2736,A8729F0CdizW2mB,7KY24bO44E1EgzG
8394,afe5zCphMKN7Tvk,RRodBaoHxZTIkV3
5252,sWmsgza82hyuBdy,uMHc3KD5M2Rawrr
16162,wjIdSaLrHIoPkUf,tMWZ9AUcD44UEzz
2797,UnQr3v98RXU7DAG,bEwlT3crQyUu7M6
6822,EQBukEUotk7ZiN5,Q5dyISHMJw4rfK6
1484,ZM91apZjsx8YbQr,f7tQrOSXkjqiIzl
