Entier,val1,val2
160,RNRcuOphoUdj8jl,2CzWICuIjILqB4Q
575,NYXCGRMb8fT9zpA,LlMSzfJ0CXlobK5
435,FhnOXDfBX01BGyL,B0AqkqWPw7RSgR2
302,bc1DY5vs26j0S6z,ib5ehPAsXgh0B6h
1207,I1gUZJYu6c0A5mO,bxw0FVFULnsfMcU
1902,zfXHjyBIdbRiiVS,YAWOm7u3KtoNTMG
258,3Vgmb9NxxGE10ZU,O5gWoAQiW5WWOHY
1291,Co9UkZymySL8nMS,5nBs03eFZr6cc4r
1457,OcCixe6u9GtFGcN,195ggj9ecghpoUZ
1449,v51E8zghLCyjcpT,BIT4gpdUGdvvZjW
58,O531myRo3Uc24Tj,ugfadeRQs0vYhe7
222,vq3lyD70rUzxi2N,SvtqTf0ye6H5W2V
1782,L602i526MDs6Waf,g0gGD6ekmD3wT5z
332,h06HG4JnbB3xgwa,6zCwG7YXAYqRhHe
1757,fBTQThuSX2H3eTH,OxRomVFUfsSopAF
1683,6bljZPr3oYUULWf,XCSMjZxIethyZvQ
419,NgfPQGjuxNqAxxs,3xohjM50Kl8NV0N
1191,PqZTyyq0L20tMx2,AG6ltcAFatXTgDK
1909,GGs6Oks0a2XWpTc,LTIUxj1cHaEQnMD
530,wtiLaDX6eEHWEjk,JW4sPQIqMxt4qmB
825,PZI68atsDBI21Yn,VHa141qnst9un56
1772,dc2iDLAIVkd5G0Q,sxIgTGHyXH26SSt
997,8i4gip378GjGmGz,xlyhmjJTAsXGmDq
287,OTsWE1jkEYcMHM5,pdwmi1kenXjddkv
349,lAwjQTqgeBZk0Kp,K2zEafmpUtZcK0o
186,jlTG2WzjgiJoLNq,KzXV2JiBZpFKjyg
789,MdUv0aGKlkPLv4K,zz35lQ2WV7T91S7
885,RPJohgx5GdoMX3y,CLwkUvJmF3bqhIj
1941,qdNF92cuTDqozG8,E4ftfr0C4Q9TtRp
490,48vxaO4HRuBwVSI,L8Vm2YJMVAX0lau
681,v0cctfJSDT82R74,Uqp66IokN2il5pC
943,CVqbE6L9fOs0lpt,hQhwfIYrbXnNReu
1770,6MqskBB5bVzJOlL,6AxFDNsvLPaGD1E
1263,yGWSe84eVL5g0cx,Ia82x8meUYUY3Jj
768,0qV11OxdgOtqIid,BMKw42h4Y6qWqi7
995,lJZLv3eodRqXOtq,KXUxxGpkM0EOZWL
1899,CvRz76vbhV1ddU8,HStq4oOORxKm3Xc
1850,WuNpKPrFCfm04fy,ATANzuj2059Khza
83,oYSBuOsLPnnsr3F,1CeF8P9E9AATxSI
300,6kAxcPVEajQJSpK,ULfRPDa8L1Mx9kZ
621,7HO9phb8b5hLi2e,km48cqfm9B5YD2f
1131,yAymJcFEklDAyX2,QIOMC1CqTlYgtUd
238,w4Y0bNscbwdzsP3,9t1hcp768fwZF9k
774,wuiCyyxrDWeij8V,JclCBHEh23GlguU
17,2p2enUqfAHVRFca,kRaWB36PobW6M1i
1480,qJnBzH7bbt5qhvY,tH8CcFdHGKtG87z
1760,SF34thfEEiHIccw,eV4E18rW5VrT2rU
1795,Mae1SQaLRSvi2lb,kRSdkdq2z1cLsQ7
330,tvcjjjrLlpSoQhp,ebzmAMKtPPHWI7a
555,hf5s6IW6e40st6V,MsvgWcJROvlAWQm
1924,Xx3ucizkjIFMPsV,UlMrxkgfabg2AdK
805,4TvewtyRRcih1P0,AOaTHbittOY8TKS
94,PzFralage6LRyfw,lB1eJlrL321jkiX
1314,SqSxebznRUdv6Jg,Jj9dgEhRMqxxJHo
611,2sNtvt6fva2H3la,nADFGULwOzVoUb1
1302,kRm06S6TVUWMtFY,3G07vlZ3cYcFpfL
1265,N0cArmdjYOmK8nG,44kjmwF2xHeV6L0
1516,afM1uT6sQfnfnj7,RTk38YCrXRv7wyb
31,QfXs2KniY2OtAm3,EQct98LaL6qXiWz
270,n8fzYwT6VSXMVAF,5lcSDyv1cXhyoO2
1596,MmQGjJ8qdCKuef3,apSJFBl8acacVcu
337,dyiSQOCxK0mUNmk,jVoumQaJHuNssya
509,glHcUuyrY0vITEy,iXSbKCd0zMzHWVM
1366,3PkrI7oZr6dWqV1,ASnpAxmME3vVBY7
1158,Yh2AwXMzCKdK1cU,pxFTgtwOQDkyvKK
1649,mf6BPVAO71FoXYl,pzEQbyB8mI2HC2W
1402,wnSMssairBS5Jj3,wVTWKZ8tICivbH9
558,w0tmFUhAVtlnGUa,Aq3qDLUKu4QWw1c
1637,sDkjIVD8Sj5twrb,gyZNQhM9a0k8JHM
1273,O6OLuPQqwhcm0JZ,SDKAWUBT0NBfoIo
284,xi1Cr1ToLe3mNNU,rfQJb0jYo1NwGLh
1502,nG5SxpiHSV0kz78,yCp6eHr8tGFC60w
1139,4tv1V6gClX5E717,TNWj0dsqOx4dSmr
1019,NcMg1lDjWv3hNMk,1UTI8NH4GToy8HZ
1153,XT2tJnW7Oz9Mtux,PYQYdyrof1NvqOb
115,A3ie7wSqcZhIqNS,XrNM3pc2vqy1Dey
1319,dEIlllStNxNa2Yl,Rr8eFoxhS0Stj3Z
1587,0QARpIzbUTRmKZP,NpiqLmFZ9PdLSdz
366,imW3mmaONjoAHDq,68emkrMympTdNUK
746,6I9xRpFCrJM1W3a,xof8LJFsUuhCQ7o
343,pRTesmvxn4UI9Kk,f8pIoU5yjiKBfnF
1018,5zEZHQng1WbBWTY,PZ2fI44XLk4GZYi
1049,0ET6OycDi9KcEz9,PMN6Me23f8ofZep
1090,eeo58LU7QFGnUeA,0DzGeKp9fOTOgAS
1824,YCKnYN2dZslFiBk,JH36xHggBqHOVmj
27,Gy1f3brM9oGDXYE,BCHLTQBWizsT7T8
1312,ypbckBukSNecWNR,Sx4HDtD7BWsl7uq
1321,fl4hunQcuhw6mpN,tfSt0UTR5HkRfPp
670,bXzoYIMJmwVuKYR,7zwaDjUx0Ii5q2q
845,wTdSkXyhF375CVC,Hvod7LjqW6WVMFk
1197,EgRBVdqXDVgWqRA,2flaehyG3ftYu48
1803,njlqlKg2X4BZYwj,PUb2PYY2Xkxt0Sk
1025,3LPAjqhOvzrfAa3,60vw6P6SfuP9fvr
1597,5QFqrnrxjdJ2A0l,ZXAg4em6wANqpwe
508,RW1lNbLxoX3RSto,DJxUJBWHTt0Fsa0
198,y8CAUDnExX4fDFd,8ozu2BUwMgjeyoA
936,DjwxyiHsxVr9zPl,zU4AKIo424D7h5I
1125,OzJMZsqPtNlC0Kv,fO7R6cDSpr0yY05
29,NAt9yv124mL8DfH,uUYyxp5k8VooBVy
47,giHgHbq97wSPdqN,E49w9UKz30gIqlE
237,C3TK533Xh4iEFCy,ch48BgBjUfaGCNC
1702,QGC1QP0tI1DZPFU,MyggUlJzioU0dye
880,4fJxVZHVcILadKv,nBI6MrMR8MMJ2GV
1387,MVjMlxjxWhE2g2E,GQXQfPxiP8rQXob
679,pUIyvNtbFbS2SNL,l8UJDYVayNMn9fs
1197,Fewy1Ut0fz1dKsv,IhIvhlIt2c7ZnFQ
1074,TbeXnL56a2WEyDN,O4QwJjaMlCHyf1K
21,oCwxm7yr4MRyh6U,AI1oYjpVzsmJW4T
672,8m1SKqdtbB4qyje,LVCMpw8qVSXl5JU
556,nukpHDORVnzNFq6,tdfyydtUTD3C90K
1564,pJ07dhZDcMPTJJA,yLijyGpbuVBnd1g
670,QHHGCikq5QozZOQ,HhYCp9ThYqMrzpW
1839,pb6fPLEBnXSPGnI,hrCEIKC7GcoG74x
1005,Dc1u7YuO79q77Dd,3BOq3FL8VUZg5kd
731,5Je126dwORnMh6f,DaP9lpBK03q4WU2
1211,nisIn0D1KtY7tD9,XibL1WMJCM8C0YM
1103,pgsMit5riJDzZf0,KziQDSDiynpcDpE
383,X87mQXK5ruHPdcZ,oBQ3TKxxNRWCTnY
1958,W4ZquZWCOOtCwvN,H5D4sl6GEs5szYZ
1731,8Pc76o2FbcCS4G8,LX1amKFzr7703TF
564,dPJoouAV6SSjCkS,iQ9dc3i5l3TiqwS
362,xUI962oq5bdmQ4Z,JshoHv4ha6Jp51j
103,ZA7kg61HcgrZZx3,Ib5Zc6cyYXacfSE
596,2PH4fvPL4hDbHtl,wLodYXyYD8dt976
1755,cP9iyRkeVwyt1T2,CoijHLayCXOzLrn
82,YwnI1tpNAETNFHJ,ajq8sMIXmi0ZVxd
32,lrxQXbFvY84k0s7,BSHyVERYNeYB8ZR
1762,881WT8lcaTDfqov,cuWLl6QASWGu8Q1
22,cXSCXEbuWp6tZ8I,WEPyLPkDGDamSQf
346,bJze0ZwxuwXNpS4,vWDXQWBU3NzDDAL
66,ossMwIJ2CclMYrz,GrOMUkbvSw8ZfX3
428,e2UL9tC2MPRAJzb,RyvALavJi755tSa
1793,qX0qdrlwzHc3PAE,lXcjywFpLkAs8Wr
1810,S9oZJY9TebTzyjI,Z3gf1Op8jIUSgJ6
1307,8MDCUuoqIn3Cnf8,VosqIkxWKWV8tjq
996,gKN9py1qrHzp432,2GfTWL3INVggJnf
1526,8eM9WGxVvAm7rKa,ISDfnPBl0VVgyoG
796,wYRbbUAArF5GDfW,u5KP9Dx3Unhalxd
1539,qmIWT35y6FDb2QO,oMuz0FARzIOH2kl
735,edJrU8rdYWz59iX,xyqgOt3cMg33Qp1
592,BTMHJOuZrGgibSx,n7GPt3cZSMCUzov
672,5vseEEbPsveAdGr,TxyWCEl7MDJ72Gb
1143,k2qRSttorCS0ZIw,G8Syf7Hp72l92Bg
1061,4VC9KadC3K6zEyS,ce6fonSDp70kbvU
266,q846djE6EcJzAuH,Xmnp1tOFeZltA2F
329,t2yUP4JmqoOy1aj,kS3TjigFtJF4Pwh
1785,Orpjpki3ghcHl6I,3dfICDRg1GHiilc
1113,gsJyHY2ihdtWJF4,ezsOnfDSKntuqR8
257,nbGgA9jUqQtzDh6,kjkjA6XwSWYT5qa
499,VYJsqqwIS8gnEav,GgrEfcNSiVGOIDo
24,dpgPI7MuFwcnQQN,EmwVvBeDJ4mpAZK
238,5625kW9YwvSCoeI,9E5mVrL7w6Xh6Ql
1601,MztYWUF3EZVZOPX,478l6i2TAGuwuGB
844,0wweE4BQhHuXsO9,xJZD28t87b1hbCO
531,rSpjDUrh1VWye0Z,KSJhcn6rffWiYfO
646,h0Sog3DCNIq1aJY,sh6qs2n5qYcnlfE
369,NVvmytYgYVlc7Ox,pMZ4ImjXwMHKPDj
730,TfaUHiYaUDWRQQS,9PLaVwIBOhQvLPg
1941,yyzfSmQ6XJmBeRX,nRMKR5NkZZWxN5l
646,MiZ8Qykh0Bwg5Q0,R8FeT9oZ8pQBi9E
1743,GnqzvNS9LDt0gTl,jWCdaxL3DVcsKiZ
1640,6LtAjycfsGGYEsI,p6UvVvhEpacRHlR
1018,PvKkEwriOriBasl,lZ6YH60KSfbYGe0
1551,yHE99hSjdbpg1vu,NkUEtiwJgPiRPfO
1540,AVJxqy4h3mcJDJC,ammAOlOBl4a2Q24
1470,U0ZP2fP7dV64LUT,HPo4NcBC3Pqs5At
369,QfBL4nVv8wXQmKr,C6f4d6Ncl24IykZ
561,qdv1hshFZUFJnfj,VNtCRZy1KAx2lku
859,UfsW1ysMneN7uh9,KfWRc6JQVJg19ir
202,jl2yve3wb88XwLn,SFg522Yu9U6YGFQ
483,Z4fC38s9gTH7qZS,zvfkz2nWRAKgHj2
847,DojPAzWLF5jWbRW,xD1Vkjm85T0dgvX
1250,VceOMpbaaqyaxq4,918w7yXzABzLGAd
1363,6wn9qL3LaK4RiaF,CUss65vaCAdAlk8
1783,byAYJCJ1lyCXR1b,476pl9uFyBGr80S
1128,YsSFaXJy2uvFu5P,ZobMxRNzpgYjNxA
1591,Sq8nMQNtO0K6PfA,Rzlr0nWvz3wDkWa
279,JGnXqZsX23buv4O,bUJ7fI6Pe4KIkcO
1312,W44mrideHTakCOB,aYRECm4i2R7BeOs
1427,uz5eq8TytYuYKKl,vsfCS6wwvcNkJrt
1878,5eGBQ8dvB1Dx2m3,ackPjMrgleFoz6R
425,z3StMUC7s7Bz11S,nrPbBkrsyoa1woJ
933,eEQWemcaZmMdZIF,dKIK0xYfyM9rvdV
443,rVNtbZ0r3qnotuU,9ZbFSG7v2V5tZme
253,jSUkDOO4LIC1xac,NJlNuzeQHNpXSHl
1986,DzYcItp1eqQUWwN,ApfBZgtzCcJaDYC
1061,aeC5YNXMuTkDEco,HijDpeHeY3CkOfK
1864,n4woTXqGKlhm4bX,u4tLV2zzwHpsXqC
1434,T8TrtqSvxnb1Iex,kzwfIS52D8LJBIW
706,MUUEbml2A3kIPMY,vWvuHd5uMcMk178
1558,JqSDGg5Iitz9i2v,sgNaIydFkimRRXq
1897,tcyKTwLB02hTT5K,ldvaKKWLZBBJ1WD
1716,giiO3NvNEN2xfMg,UusP5K6b78JMbBU
350,D01xkuJW4uUjZsG,dPrxTTQB8Ld42ve
52,cf6cU5cbhUSvsmS,zLiahT9jrOlql02
1930,8EjpS3AE4s4fCfj,Wde1JFZo9LX3Yuj
191,syAtrK0GHfIe1kA,3LxBYv7VNSnsnup
262,k3uT29ZkfUtnJd9,oLxxSn3GgGUz6a1
1231,Ord9sPpSkTfXfTa,368OrIGMsdMHnmk
979,Zf85fizHkdxhVrp,E3MMcXazqF5xkKC
1755,kSJ7A1mcD2Sao0r,fsp91PZb32QYEjj
2000,UcsEJwtB58KQyWA,ycLIIAHR3vQtYFF
415,lYzgeuN95B5rPkq,rvBvVYiKw5Mc6M5
158,xgclKVOKuRJKWLY,qdQoQ3ZJVKzGQkp
1383,jwvdV3xxXwIbYqO,w9BMHv7WjCQ2R1W
326,OQC0XbXaUwqe6f3,byU5hRj60qw6dea
812,HOMTnQrfIYlTgi1,OEf06N4z44AaCys
1701,MRhCdZZqSEuh7xJ,jwh4bChwx3lzUEp
1936,VhYti6YQXxRRxvh,sxBiwo7uVX73ENT
1713,aS8hTTEtSbnSAqV,4KeYVSaM91sAle9
1792,5hqiGEYUdqNE04W,hXOZmUz5HU2w8X1
774,g7vlUHASnEbsDtY,WBxWkidJToXCbfU
13,WVCum0fbyLzJcOD,2MisLca1JNdxt8t
1237,Lw1Umy7d5lYZUrw,Ff5VrWUaWuDQ7Os
422,Vpq5Z1TzUFhyxdC,attvMpAJVBuNtsz
1860,o497iqh9NWh5sMY,l1wGq4DbPqapkkN
1242,OppfHGliutWVKxV,IyAiETp5S3hYb4M
572,hjcrTgHe5hLakS0,aHMXkvgJCjuY8Ci
322,WOcYuPagsszArRb,XbOMfxwvZFBrhTF
95,vuiVSgVhAdvJl1J,Nl52wtIS21db36j
834,1suucrAKuRV9W0T,PWzDIS0EKk63w0N
1475,AS3SRtMQI7cnIbP,IG7EwP06mYcVyKZ
82,G7vdXmijUz106cg,pQGXXWE5iO5JR28
1039,PB6Ok2i0toAeNd1,KO73DFKUHFunpv3
1153,EqouEhEW1bnxbMe,TUTzVl1wZSpJseA
559,8gEPjsiHo3SfPyD,1vNzdIfrovREFtb
1419,K14UsfPam5C9pC8,NCg5HrMM8TMFAL5
1989,kH2RGyArvRHkUWK,AjdgqQKMJ6pToE1
568,aP3JnM3TZk4F6Pk,tTX96AoO8hLcfoc
256,0z5BoylEEcAUPFv,Bs4FJiiqxMtegC8
2000,or4otpfymDwQJtr,nk1LJH2ZzoBFFgD
822,zuJQH8L8RDguPk8,jq8d5h5YZFMykrG
1442,9gGiH7jlfBau7m2,hr9SCbCsHQN5f6z
477,jXPVCgOlY5u7Exv,BwD362GfNaxIgC0
1066,8f2jz8JlyqDid6B,xuVjCCXGagzmHc4
1148,Ll8aenMRLDOaekR,8UPAoGTT3jhrrRN
696,PhsrD36XMUnQNb1,aKNJcMHogUDsHOK
1840,PmcquyQYF6N466M,wqg96J2O5agV1en
1314,bTUcT6OGiQHCDnU,U28gle1d76KsH08
1520,118hmQdEBcpprZC,cz926B40fKSPgDK
964,fBjPh6t3jgLC4t0,yQ2qatufG2w8KUM
462,k905jrrlTsKR8dj,mWQr4roQPRbqpoZ
765,p6xATebVvtKZu8p,gp6nMMNIHSsoubL
404,CKQUWY6rEnl8pkc,PiIzIdArcpbtbxK
1895,5nyNkdMG8h1hAAg,pbkd2oF1Mis0dAz
776,2YLqLE46bgOtIT9,35WjJyV0NXFpmXu
160,4BeV81h9URGHzOY,rRE5VbMyEBpRvCy
1117,pM1AmgB7sXOFY0S,GNoHgJ6lScyPWvl
708,0qABf8D0xuRamOL,87M0FJr8MMt0Prj
1807,txl8rMGAQJTPWfk,gvVhw0vUMxXICUK
1959,qHh0YLBSlRftHdb,ZSXg3wlxDpg0IrG
566,PPFb81pGYy3BvxC,RMWFR2WgM5BxN03
38,eu743xbH8WvkVvt,gE1ezVO3PEIAs1S
528,8UXlTtOCOLaldnj,ga0obTImw0ikbzK
1077,doHK2TdnQSF4pZR,Hho9U10vzFK0T81
784,0RgDYsJKiHOymbL,bFBVc7ElQIR5EFq
1418,aUv1cz1yzx0ZxFm,mL2ztoTyTMQaT2y
275,LBvh4xAmvjev2A2,4gfHTEREBpEkLMT
957,74LZHbfgi7oHsfr,1axxqHkf187CfWR
1386,nHRJyrejxo9YXYJ,2DDavUZxLggOrsT
1120,FVJ8XQ729jwO6b6,AFnhUQxpH3Iqfi2
1069,xsC3AiP5OgAy8RB,KyK1WhJyBeDHKBF
1688,ADpO4zceuDtTmrI,jooNmSb0ngsYUIp
1623,zq6KTS84dLYn91Y,kitHTWVHvpFsx1x
927,KpkFPVBwZXbDKlF,L0fpWC9uAkOXg0R
1538,ZfCUKynkrndxnCg,KrbBaZRsa9KMWTK
757,coPD2BMav4fKTrh,WJPzzDOVWaP0kjl
1167,Av13GeGuEv7dXmt,oPgKVO83MMOUtqC
530,9zhnf5enDj71Vbf,6toUqq4oqZzikW3
453,yRlBjmJD29CRjwE,TgeDub2i1R1JJov
1951,TzDQ9sH2m9YVc4R,JprdtdpD2prNhM4
932,GdDPscXCZRqxarL,qV9AKGj9VlOMklb
1476,CodmwAta1DBBV8Z,phwTyrD6WiTEZpb
1208,jRNktDOVhVPYdLm,266R0xbM5nvZeH7
745,IAETisEP2LJJXdW,3PdOqJxLzDBnFK6
264,2EyGEB2OC5ua5jc,ntll4fbl7euXX7k
1985,pEdUpGnuCaWyeDW,cXGDOjIBhCZ5TAM
657,rdPb7UrQj4adQRT,NoSdw2EZmmyTY2O
1813,bDIoPHbRJLpq3VY,13FEZ4OiLpkErQw
1568,4FVKyoM1fgZzcrj,sBlm7lPTkzWPLMh
1842,UhRWtvfeiv4mUnv,mouqVf39BvkSCNg
1962,Uia0rP8ZQdDUYgm,etkwqtcFWXkvoeL
1803,jYewb3fp4shQOHI,OlGI3yMkcdXWgtr
1224,3F6OSKIh10B7T7g,MtGP88hcyW5VcOd
214,9sAXpmH8ojeQeuN,v9lyijr4QUEplCr
1024,13vtC74Zljbk60K,WpwoCXUdRHMt9XH
204,lvHp3ashTDVI0PQ,znnYXRPZpQAs6T8
1447,bcrcNXklOziUdl2,cEK9mM5LOepvqXG
966,32i8Cd9Rrv5CfQc,bM6nxHlYvxuUpqV
512,1gQXRF9q3j4NXxS,kHu3AFhmZ0WspyU
1651,N3jIaEIrulGNlPF,lz1MHsMlE71J6bb
1044,o2JCtUpPPpK4rAv,orhXnWEFi1t0byg
604,qFzRkwaZODCUGxm,8cKEIuZlLWYp04A
210,oPiaIRfbpKHrJ3g,3rkgfD4ctA2eSBZ
920,XNQVRIk6MTGYCuR,gpo8uVe7MqBTtsa
607,Q3uER0gUh4o3gZ2,MKcBkUqzSLHfRft
370,K2kQMRbYRCjs5G6,Q60qEzxBQjTSEcf
685,d4myOYRQxXqFX3V,nuNWMhojJtX4Vaq
384,ZX3Oyf2W4ycOMlu,drrtQa4RMujrvgH
667,wdsDB284sG3qVC3,qo929dxE16VMvty
1284,PeUG8UurAAuUegs,HcwrAlJd3rY5Zo1
983,CAxVfpmkdMokRVR,4yyfiwq6ZuNH8Ul
1075,XI9NF0NLIMILTRz,xXu6NY3JIocYXeE
894,Goza4c10ou2RLPh,4RVcW79gRDQ2IaU
754,QlF0T8Mxh5IdBt3,OUoZAiwpmfG5Y4J
1720,Skv3d1kGumVcayu,6gE9GGgDgoRLVTf
1933,SA5MkGI067bjLSO,G07LZIel0xgLxiD
1533,GnQQ85umKQTwx7q,QFgnhX09r1tspvQ
557,zSRWckIDmkDs5ep,E19ZU8vZHzdKJZO
245,1ftA6mbVhSXYiCV,x0tqEhiMPUNDwhL
431,nPqVtTBNt5wOm5F,JD0LZDVYTII18Fb
542,6JGah9m6kFBj8tz,ndfRP8XByk3Olyr
656,adLRiQyggjd2k8g,P0vksTF34PcypuY
991,eEUJs4J5SyDXE1C,nDt8cJg6mryjt73
405,nQDqGKqJca6JFD5,ksvJ3s9dC7iQ6wj
97,8SdyG27rEEk7LfK,yNzlLLR42dNNGWP
68,MERm9c4gCal9YNx,M3B43MeEtMgAntE
69,8A25pSE2l0WqgEq,nHVxytLXCYzfVHF
1644,rQwLNEAlHDLJWUi,PRycKmKIeaAEsay
971,LL9ZqBDoBXpxHf4,ojzBFnYZHLxO0Ij
1175,FSLJzmN46qM5aN8,Vpj5zWdA9Km5FDL
797,IhiKE4r06wrMH62,JyhkBFqYwbtiXAG
666,6j3kvPEbmStR5r1,lfOjv3hZHuzAogK
165,l4kxCCgIoiGDPCl,9rePqN9F44ejwBQ
252,zJZqZSWOCRhggiX,KgxqZhn8KX2e6Tj
871,E5PGnePnKmD3gMQ,8iqOdEOfKgV0QK1
1732,j7rRpXWhWAhdK31,LJykW3B2LQfwRIr
1060,Ib3J8JAmcph0PGL,PgIc48IaPI48ukk
1314,Y95NMfFFahXVvVt,iGoY6jmcjqBTqIy
1136,qnmppJUwjsjnxdW,m6AUa6OyZkmc6uD
270,Eic8UOAGaI9v1wI,YhcbFiYnQ8QiDNO
1148,YQ8W04sO5FKfHMM,kXwxzivmVwSyJY7
873,W6CjSihdLM1WGxv,F7Yw11fjWmeGQ9W
1278,mBdA5sb9DxoYrF6,q122Y4VJaYUEAgW
409,G1waKt9T1SecGai,9Prkfv44aMvkNSo
932,UuUTypqnOEwSxey,88hi6ZDKbQcHpDY
809,pjrjXUyJKA0LlM8,wRNEGI4sOGW3Q3P
1989,hktDccG5QSGIz6r,EOTv6M2WTTP6GFW
1312,QDuh65c8f4fV9MK,wN6y4riKO4MqqR6
1548,es4TUPV2lguBIaK,8wlTggKDNrIzAQE
1415,JmBk0qabXjkF610,zJVbdQ5iKeKNstL
1665,a2a7182uni6CzMQ,4vJkhoVSCEJv4rf
572,NJTnjhEuPR3bXhW,YfQYkTfCBN7MOHa
1659,Hn3BTFjBef8JplG,8LYzSFDF6GsILdT
624,VyxH93fc218tQ8l,hy7ChYkR7KId1NJ
1734,OkauDkg50KSNbzK,xeBUKRDMtWbntGc
1959,9HNm4lq6Z6RtZTQ,xq4L0gtDvoAwcs0
1525,YX27tTlaQixrYKD,HKsKqoKMzbFgm7Z
87,pYIW1cpnzDeA5aW,KLTDM94LkMD3a6U
690,2Xj9oDtN0oYaoM8,Kuf7PsbYTcvTXoI
350,FYqT4z2YPw8q6at,EUM81VOcSYl5sAL
1746,T0M0HbRiNd0erqN,CqZlPykOAnR19pj
163,qQIvqQTeXmf2d6C,H0AKKhwRjFyQkun
1627,wc3epUoutP2r5sB,i5EKZfd3fYy4zvZ
967,F6wQMeoxxjoPZV5,g7qsfO3GjcM7fMg
846,bU2BLSKCRS21iyp,HMLj2rYx4rZ8kHY
906,34EEkdJT5SZHVow,Edn62eWtogttrZx
1363,7MGRHSMUQrVbs7A,cEK4wg5Z3rxIwl1
66,Tycuh6SyG4uefYK,F5QmbDUzpFANyp1
324,vS3ThzVRUM2TGTN,cI0T9QbqJAgxTxE
1454,kJdeXsX5xrwmwwK,SSigDfmelzUL77t
1682,YAOjJyJFGRwsPLq,EDvYtRyCf7oK6fh
388,eWLCp1tlzYP42p1,jcD74vTMTBT5ZRN
1577,hYen1aTSmk7q5om,IXmW8AawFRNOPA5
1464,7GqJfp60Y5qR2Rw,HN2cMdqOFQoOMjS
41,pJ4XXQlxusS7uw0,QzFyXp2UivmupsZ
1713,6aZU7PWE7HXT2YX,caGbPC2nxIVrMxF
1999,sfcNUu6FGxwFciD,dW9I6tRcZrAWPb5
530,KGzYXARmU7zy7II,YdJgOMRrz4KRNds
167,bcI3zjVVqeKD2Vd,9MraJeGicuTMDPE
1584,tGLTpBTGSmRLWWj,6fitUBiyAHUy0ql
1015,eYluFjq4QEiBFsR,Y0mOk8QiZEcS6CN
1523,XivCLU9goDksx68,hudYPUGgzzJSknS
1157,w3sdr3aVT5W2R2v,jcAgzgmPhPkX3z2
1920,YFDw85y8V4VGwtU,FiKPZowKHzZz78L
621,JG2tJMqtYP32AwY,0YlEI2H0es7lydL
1131,hEsSTw8X5go6ABw,c7OtAXZg906twGw
372,dwHzi18zaIiJmn8,vAbOoGyJGjppjjs
910,Am3AjUv2hqc8Y9c,9BeYxXHQAB6s23o
1318,vS0TlMA6JYCQAnN,7Idrn4XG9suBmeq
731,Upn1t0cTLFVHpE9,Te4w3Is8ZBO1NNn
1270,oqaghB8bI84hBwS,u468A0WrbE3TfS9
1796,pu35Ud0yOCQz2Lm,BI09FYfrA8wQtef
1234,iavtQfuwMoHgJ3w,l20xOBz1nfc2EKK
1555,nq67UykF8eAHbE5,FWqQAxPSnQYWDNe
279,m4v7tsO9yfjffWk,QiOxXEdrdFR2h2a
1371,ywXNcEdKKp2Uyze,neKylAfyOCUnAkJ
1664,DLYhAsXLTyCu3re,QJXWAAS8NgSkJHb
34,9vMDYBbg9PNtbrD,xMlB2T2wOm9GfQH
724,DUXF4fcf9p0EfQE,t4Qsv5s3MAcHw5J
1008,kLmN6qFpwtSML0m,K8PcxbrHHAbaMra
746,3SmDsQk4qQgNnye,XhFaZu3FSBVmIdk
1657,hJEnDFysEjeKCFr,cZexOrvW9xUPu4H
1918,qpqSW9L4JS7cvjB,ju1wNLFIUOlhUYf
1740,iK3XVyktj4Tcnq6,R5balkvp66mehzj
598,DvZWrNvUsPRoitb,lage2kjxdUHemBh
775,NZsHCAIJpN8z3jj,Yu6mlC9uP0UenpZ
970,sTzgKftb6kUT8Db,EAIfVPiFjg43szC
11,fMDchGhpAOuHVJ8,8FOX5NKg0dcVUXQ
1030,EHJhprN0gDXYl3j,GRwJqHrcoO6BSpO
989,dozMJONMG2XF3bU,bcNesvzGuWHzNCb
1382,9awUcdvmYYeNnLE,6ks8SjMr5arQfU0
202,EyCR8GCuLcYDdtE,SI3e3kNQl56IQqu
1606,qcXzCDSZ5mDXaHa,bhbdq8PIFu4wnB2
1299,oPKtHZvzfjMCZd1,w7MjtbIJoVupSOd
225,WUD3vtcrHvlEMY8,O4MvrK5uH7R4j5V
492,Lc7DOCY4g31tIJD,FflaF8lMyBqCkBl
347,oXqLwJF5qVq46R6,MBy4KSKgBoY6uap
1907,qrBtFrS4aWnwARX,DI761JXTZQKqOS8
77,IoVqc9NVN1R8X6n,tWfWvhPgyndmcij
405,ZANLtMivHB10bfb,44tOIwQy2GeVGgA
1493,3OEl74tivM14RxD,vNc1t4ZwewvP9QY
1966,3rPAxWYY3fyhrd8,Wq3fywOFezZWQb3
1122,fW1G2REfSI5LdNA,E0y6bgoFnG2F9w6
1944,rbbbFhmvEYsD3kM,30M8dbN8JdwekRi
1061,cAjRTVgGMWryBYq,MB6BrZZvfuxvcaD
1163,84bATKrOmuykilT,YxbAr4zuNDH4Cov
302,Cjd20Yx2TbjxtfX,CClyiSgj67MG0WE
1725,beQByT4VE7gA5ON,pxYrTkfVJbH3YVG
1259,Yh9Wrd8kUqJjsn6,cl64Vt0bjp554Ft
984,lYkGfp3q34MPd4R,RY8Afk35MPXjaoI
1583,eU33VYddqPr4Dku,09MyBVBGeA1SiYp
