Entier,val1,val2
13503,5AetRJXx4fPtMEd,LRl2Ydd8veXg7v1
16071,GidImfni5TcuVVq,Hf9x5Asbi8gILOk
18500,4vDwxbIfuJpTixz,M2FGR34p0Ck6Ml1
18135,M0bWRuXLdfG9q1W,zzqNEYBOQ0bphJG
312,8NaaSC7e18QSIYL,UjvUljnj9uwPvRg
13101,HYwoo3APrqW0FvC,Y0h349rR3RlqNJM
9515,hpsC2TAHEHrD11O,2k3INP4gwX3Lri2
15678,RcrbYvYRvWmMpK3,yqrIIkFQqlQ8VY2
9936,AZ2LPUAqApuYU6L,ynxjgf9MX6P9CYl
5705,wzuQRbG2fYlAL2z,mcvP06MXiAeCrCb
10009,CARaZ7z57IWY4RH,pbBbry14T4RPhrY
19701,fv9GcMfqu66U97S,sWuReYhI1uG6GV6
15955,2AfPSL8m9nlrxM1,ovme6o8BjLchXzG
10058,GN64ScJDKJVTfoB,BM1B15QDGDsXZil
302,Uh6fBjVJFrbKVuI,4c3B58L14L0S0JQ
13516,YWS9CnY4M3CQQNh,Nwlr8gb6Xdrwd12
11952,hyxdGqj59UXxKsW,gb746AosaM5K2Hi
3131,smWjCUInXNYjN3n,xwHU9CzdfbEU185
7009,u2IuzIRfp8d19A5,4hXjtVB9EjThviE
18421,Op4LynMEWe1x2Q0,pJVlRFo3WaniatG
17390,91pyBFM0LU34qJA,2hqUMpKvikOVCvC
18379,jfGuDxM0WZ9voQe,IG8BRMQnSNEoCgR
16581,reb1c1hejx2C5bs,uC6yLQvyAR3pFZX
6599,83vJYADkV7qjohS,mUvFaPpuPFxfGDT
19156,CLooFrVDivzF44R,R1bHKUvwbLCkzpB
9580,476JcNN5VjtvxNd,oM5W7Q0dZBUhFQ9
14158,atZkmqZ4W97g5WW,qyQPcOryad9SRux
8089,EFvivr9id6I43oE,1o4vsmAWMusLCuT
12743,9QT8eP3PY51FVKR,8oSG0kU7x3sF12F
19157,TaLZlYbttZ0BQ3v,i3gwdV0H2ivDkqG
6054,Kc04JBnzvW6iRi1,nGGnonrpkvrJpvK
539,5fnHdy0xC58B28F,BCzV2IApoUhumPn
694,b0CcfK3OKGpdZNM,hTCzyryguAe0W12
7252,GlJSEMiYaIWdNJ9,m0xP3WwRzqRPAO6
11640,No8AwtzjLEqZ7vu,lsQwjS6YUcejOmz
12945,mZ1fGiYdhoeKTjy,0AVmIdCnwdsRtPk
14308,XpiiLUrmAmuOXjh,zZfViy1NCedTZEF
5760,WoKsi9hOirLfpTV,5jhEVDd7SqT4xlt
11988,TdhiRMogoXqxuqQ,jo7iSBojuDtCz2g
2954,2AD7rMUPsfD7sZ7,hrqaTCN5iNRkNUA
4930,vaXf9dg4VKlBPoq,7N4cw1pNmiIF29R
18655,syHuPfEPtu0HWhp,Dm85h1h5gyZEYqo
14837,Z9FPHPI2PahjXpX,u3ltPnubbbxfqsi
14146,oyjWC65niGAtdMG,HaxJwmR1dTJAr3U
18670,Uk4B1RCjUcMsGUZ,SfMDPGFNhpyZLf3
8262,rtPKchgpwNVo0bH,tAB4Q6vcScZ9SdI
830,AtdN0E63bnVl0Nv,VFgQkqZxbRUBlq6
15402,bTgYxg6iSsfSU2L,1zItHa0X8a5qENH
15709,bJhyBvk3522zrwJ,67aQGzx4aJm95ve
4142,LltjqK3WFpAeecY,ZlkDG9nmS9ZCk1X
11741,NVB55ngGdCug6nR,jdvQqX8TrnQiSiW
17269,WAXZBNVJlOBeVko,APD5tKcsarYoov6
16067,GwhcrNvJsDiQOSs,HocNlmlIZQIaOo8
12259,svTlm9rG8zQStea,62IK4soS5k3oPXZ
4894,3hwmYLlqSUntggI,nG3YJ2PptwL576S
13444,ovZ4TYEogqyX464,nhFneKlwwaYutAN
5636,NdUOSMwMoZ9pwWe,BFY7C7ggFfUcIGJ
7068,MVSFFl56cUwNfk4,gYJUamd1bm0mHDn
10086,jrsZT8vYTTLQDa8,3qlu8mXQ5dmiOnf
1964,KWQP8rAoNG33ZNq,5uU1LijRpRildwW
7367,Cmbn1ODZQrWUsoJ,kMmf2GVq1NROYki
1477,VM42F97AmJs1efj,44cvVcdjYr9MCs7
16564,xTLSxea87LSMTyX,tQJ3QxnxhT30XMU
12628,9yU7VLVsSO7oTpz,IJrUXxoKK4uzUgt
5996,pxqc7xZ2VjMenv6,eL9nRzLcw26YhMN
18265,nOxSy2swwhwIfLj,pOSamZTUhv9tvbc
10172,eyJgpaOizOx1EIP,AjzdQ81OXv7y9qY
16714,X4pqUdEYt2vDyUV,7bUprhShqDz8hsd
18709,GFQWLf8E6YV1Mx3,NR5yOeXSX4bgrwM
18418,45tfo3189cRgyLz,c2p2ZzKKrSIMF6i
4417,bmyqW7WQtMKxJUZ,OAGepVy5ARkjPPA
10544,n7MfziB6ynyHSjv,wpQKP4bpG1Z6a53
11348,msBqFiyRl3ONHOc,iabv5ySFloYbcqk
16320,lY3nIDBlJecGMUX,wValgWRqfwjvU20
19264,7l6c94W59CiioVo,pYqhrpEMzg8aUMf
18717,D3cbRzWNp0efKoP,nyC1xtszZKHacQB
18317,nwuyAGi8nvjkyc2,LiNvPN7tiBWjBXr
1749,kanI4XhMJJG6cZg,Lll41cGEbGIwoch
14993,ZhX7qj2VCc1nrVy,dshaX0usfD1cORS
8937,RbIAXPk2cygS7UV,0P0KLT1Zlhy9DTR
4365,kbYTSZR2sh8SAFv,KhLptVpWJ0FOhjh
4512,wC9Z8H2XJLjUTiX,SmkHtdB29Sksee6
5013,27V3x9lHuWIQfJQ,qhPYyAf9lTbOEkU
11947,jq3bPH1oiX6HY6d,yuYmo1IDlAq4BCs
15532,GnxxtA7McPMlOqM,DgJT2gxfc6jzVUT
17901,Qafl1LaJgHyiRqt,oe0qluIcFZcnURS
16669,TlOC1m7ixUkjmIE,Svnn2EdZyTUi8hJ
12008,CN9cIOP5geq6lH7,Hp1ZOrLy5kgZTCq
12486,c6D5XaFHbxJb3Zk,6bgJeYvuLHO5ZVj
14242,WDZOH3HzQ7ZSAMF,t6W9nM6cf7KDKKr
305,06g26Rw895zrhvj,A9HMsEZ4uv4u6zd
5968,dEFuxpxLhyT3ZBD,05ifbshLiLbuesf
18228,gJJQL0bMmsjwbdc,LyCtoo6EeNikRkl
11870,f65qO4cSsbwyLYG,ELCFYSILLmlfnfj
18634,V2cEOy0gn7y0pCz,FOVitOC7FunSB0X
17061,pgqDmnVmF0rk0GT,eLfzKr90iatCaT6
8145,aM0Zpmjd8UdJFHt,PyIdCcMPfIWSJA7
18070,QEvTRwbIadSUb7i,yAGpNzpbIakeyfQ
1973,NYyn7IookfePdbd,Eh7ndMwSULFCm43
18422,FiiWcwRNDywAFxS,4Y03Nl21Z4HsiB3
6764,VRr44JIEhhNdYbs,0pLIhEb2Hz1O4aS
19186,zUPQXCZ9TbaDGJz,EAIM4Ap3EWHCvrY
8620,t9BM5IgmKP7VPOK,3KW4ikcLhrTQpiM
14221,bkUTCtlJQChIK84,xb7HMa70ucYr6VX
2311,Z7CzPpg2R1bEhqO,FCfOAOwENS57uDL
15085,EIx710eI2Winkia,PLCyG6LsYy8leRN
15430,njsSNwpxx4PPaMv,YH9oeEzzIix1mUn
12230,0qJbltGYoUMUa3J,syfApNMWcNPCFJV
47,pQD7mWCXNW4ezB4,aZfelfDPVct1Zq7
8982,AF4Z3H5rfrWHF4x,h3S3CQfW2lV1OPE
5086,HYxFcLzEdL8tYyG,XRrgQZeiYbEcV34
675,6WtkeJovjiEmLVk,AXjfJfNe5ORH1xy
6727,Ok7Wv1E2WbLg9LZ,epeSzm0LjzNzyPV
2225,uyowczdAWAqWi9a,8CFC36imCBHENfV
5137,lRUICNhZSpzl5IL,S61yAptX266IByY
139,5AlRQ4uuadmMyMF,YFgqHev3ykzPtBX
11,PkdjHm4d7Weyjqf,vl7VlwdIBKIGjql
8599,pnn6fYlQMzVaRG3,dEQwXkPmdjwEUSs
14407,PeyCcxWw5Pc5m6c,6hxM5YwpQxyKq5V
2112,G49RA0MHXd9qbF0,QpZDKzfep99QhCL
18822,BsCqV6G8j5aPSK7,DbHeXvhD9DKgunD
3821,E5C159EjSanbdBS,JHX6e4N0esy3KW0
10538,gdOnkhgMOuzoQs2,eEQPPm1HzYGziDB
11792,ZFMh09xqHjjWsYE,coxumiM9nQNTbpf
13379,EvP8cAzx92jaClO,SNRzfUqDwB1D7TV
7332,Z1zLul3OPcxdCUU,tHd4De3rsfAkl4s
14324,vufxzPGB1BLhTkw,uVSQ4q2svagWfvd
12457,ul9dr5B5d8y0dfE,xo0qZOTjKGnYIzI
9781,0YwkWqpT60IUPly,OKhFIcwLfS1MbDy
460,73UkwNU0MGnZHjc,Qh6Xr3t54NXG0Na
8363,OhlCsvf9hhnhAqe,g6Kl0Joim9kwbdO
19703,BHsmvgAMMv4Pi9M,0H5mEPlgCa48hmO
9025,zfgoll7wa2phtFM,8h6uz00Z6O61PXn
137,ThEZ372oIugw22C,6LpHKp6TYQwAKi0
9167,Oe6jKrEVkkdVhv0,mMCq5J0U5bA9dIB
13085,hNRdUZcpfcuWxhr,RKKFQclMkKUTPt9
11321,soKgy9mrWebYwUt,1Y8t9RBMQr3Y7eO
18671,qvai4OSKG4HdWcp,UM77EEFJcppt8Vf
14743,9OsTEcjeiaj6UB3,I2Vo9IrwiH9zjZz
8245,9PubqUbK54V8dz1,kSVsSyozmrL5FRT
10657,QLBFv1GySoiQPUq,RN9qNFBo1o6k50l
17578,hldEckqDQ6qzCrE,LQ048wDquppRH36
4664,giXsOnZVYaDOVBN,DGmSlp0GkP6l8Jr
5425,oq1LcqAf8R6C7TJ,NVTAXkblrS90bJ3
5730,aBxNBFkKgDMhJd9,cPYLPfOms37WDZw
12568,frnA1POWc8zLf2l,ejzRgLLWXAOlQCR
18074,dwU7tyTx6DKUtqa,jZHaXlH5xdYpaaC
9076,JCbKHtbirVyXFHM,HVnR3Fvn7IurCqS
5674,uuVe4oVThGIycai,YoSXtE5ZFVzuHX7
15263,G62VzqEWsvAkXzK,zb513pdPVke9Yw4
10732,GuFqDvz6s0PQaer,X3TaMeBWtw3O3DL
5633,iI8WLMfMgQ9C7o7,FlZZdrxbxf1qSN5
11780,6JNcX2dhu51nyQN,KsM8Flg7jWI5fm5
13949,Spb57zIT1DQYSEj,iw5RyuZSEuJpXAj
18091,XPWpvUBWubdQvkh,wpZWHAGYhG5Ri4a
18023,lErtDUgGygQWbn1,a2ckuc1WnNJvpYT
9395,MAYpOQdtazHMeM9,4xQdbCHDWjux8qj
1278,50FoG7DZxbYe48j,PXxv9GZloTFOe8t
19855,P5FvmorJtS5SMQ1,I51fZeXvwRaU2xY
15744,sI2OVOP7NJIFIw6,bNnjg3iUQf7R45W
17341,QBqDECZoDAHxnLO,dFCVH3Ybz2cu5Ie
36,hJy5kHPvUVaeZXW,Llxyg928tXLeSjZ
6733,jizYvQzvbqvzQTu,Ye2BmdqXJD6a7u1
559,zMahdCE4wRIOXuI,YGlsO9Ha9aMVCsU
4639,oR7RkA8ULfPspXs,vDEy51oWOC0AWjD
6917,e8JQZPF7N0OGxiP,l3f1rpKfEcRURK0
17071,fRD0OJv71ski07i,TsD7I1lN5rLZG2P
12178,HJBGWuM6gX2vvHx,nlEntR3L90sgqKW
1014,IiY0UIn0Pk1zzBq,jWbJ0LEwQPut2vC
5963,4c223IJS7622bjK,Y1CzT8NBFm0MEkg
2690,Z5zTpXnJnfzpyN7,LsqFfgwFN7QLut4
10984,wdQPtO8nGcRsoq6,jl13TbO9wTSn7OK
4262,AfqKMTATFPGiIsm,y4KLDkITZQbojEB
7510,24641h5TnNE4ZE5,nYWUQACQSABzMUs
6978,T8ULp0Y7jr3EB7A,EMjO4qEodaeWhOb
13400,rSYqVfSbbtJfIrS,1XmRzhfQEPW6gJ2
3986,1PAYeabHQpVrWJq,s3hGD45wzMq8bPv
8370,mTZQEEYaS8HXQjR,Fqwbc3WF74p2qYu
12689,lTr3Yjnfj8NczWn,Ovww6gWPxSPRuFY
4313,TsvBM3P5lqrswha,Bc6DPtozNgjqZke
3742,UeNNGQHeBDK9GT6,mmMnWZraDQI5AtU
3145,DKeNWocKjaJ3GU8,9o0Gc8y1JwhUi39
1494,IUrGz5szrBMRsEC,5D9OQP9SJemSGJS
3377,f1Kow0AakpzyYpx,vumyJdXISjocQqv
5806,QWRoeYZIsZsc02C,yPJAi3F6bjPJ50T
16039,VX4xAbo441sRSa6,F5Wi4TdiEnartiB
2947,YWgOWvPVoVq8FFV,4zfSDk4CVGaKBzc
1372,9oY4FUyMwdGN61y,IrTnmD7GMh7h1AV
6355,zERdjWJILuppoeH,GmXAlVuT4ls5oSG
6257,UZNsyQFmZNUKWjk,Xcos3MsHiCwWqZP
1892,NzCHtUXQjMYCTtD,VNaZu2qINHOMXLz
735,nZ8xG3UxXtsnuzT,mXCH2aUzW5YI2l6
12970,9IfqpQMxeuf9wce,EAYmwAH07R8EIb5
17578,a08kR4vvOFK71KI,P15jHMyHInHmGTw
212,ISBJTfXhQZJBpt3,1ZUfZ0OIK79vXTJ
4760,bAVuBNdIDcsXYxa,OgyQmyQpstXQ3kA
2787,vQvnNb7y5SEm6ro,haNDk1YBE43X7QJ
518,IIIJdOwp1HzBdbf,z8BQHQ6HtDs9gRr
18826,eROdpFKNVnkiMiZ,0IpoPdGncbH5Jwi
19238,CTG4oW5Y9UlMfc7,F9XdfSWtvTT0JJz
17827,C2f3uzy3XXEJtZW,iWDr6mAFfqUs1jH
18479,8EKpme1VM6nscaQ,zEbYd5xxMlb4O46
15326,nDuK14ymbeyVqGx,KW5uKMXcFC2ly4R
19095,jSCzPX5yKtuDHUz,IntgzcEHLSllGvT
18546,2cMD0xZ5glGWaD8,Xb02vbTtpPnqeYE
16410,T5NfGddJMy9JkXB,S9cCDXUrHp2pcIY
1972,ibFlawlBpse5mvU,tUye2ekDeRjglA7
5107,ypKrQXq0XtugkSm,NFiHj8tezESQAFP
14107,vBLh6IRWMB6qgDr,GQjzCc0G9OxGqnj
6304,9XME4VqcBu8ZDqi,nZ00nHlXOqGtrpn
2245,STNa0nzHiJakTXS,RXCrn9Su6I2zk6Z
12216,5BAuKTEvghvP6mi,TW7Jm6nqkT9kDZj
11080,9ucwFl7Sb44VTwi,bb8RiJbrR9ZvMVX
11722,eOqbAVC574e1b2j,HyBksNNmrAAdndY
8338,6vNJyr5wiaF4DiP,8C7ZD9bU6iPs6Lr
194,qyim8B2XDj4jRIp,Ir8EX3qwBdXTTp7
37,fSFqJYQVSk8t0qs,QK1UVKhwI8rfUTV
14048,4lmxRKvMVbhfB1o,7OSMhmi8nVajU8X
1386,5Gu0kbhb4IBzBDj,4WhxjMqT2lFkY56
18718,16Z59G2h3qv9Ci4,ZK1NeBs9Vqa0WB1
8194,xDVVDGolr9UZhiE,R7nPWLt2xPkzHlR
6690,HGVOJJ41Gy2fa1n,sCP3FF6itZ8q4lJ
1671,DdcUGRBcETRQ7rF,kiuKh1dEBftT797
4607,HGIBKLSEKibKVkH,ec47c2I38dCcLht
4654,xy6n50EwllZeDi2,dAvqajXWiMQ4o51
19372,k5lfVcL1QMiDN1M,ZICSHJ8ChRbsYJI
16019,5dHe4GvjWlfD7yp,PoaQrS9jghNBSeJ
11467,bmDhWbz7Qk2MEYM,Wx3P10jQXGEoawK
10163,BwHplq2gm2mIeHR,FxCarXZlMcjN3iY
17328,S9Z30PIGsALsh5O,0lwLRFAxkGCQS5R
3025,mXPYmTM88qIWx4M,p6gz6gciDbsqbgR
11636,VzzMfgclEpxscjF,jhidiZyuWpscMpJ
3209,T2WQNZDuaadznJx,sVQRXqI5KzU7LEd
6677,E18f9kYfIP3Yfv2,HyhsZeDclG9ubv1
5156,wAXvXdt9Hg6CWFp,F9taAOwi4ciEz0U
10902,2kfbeJNv2tH4FUZ,IPdX93KVDvln14M
721,6UpRxhm2dhFTO8r,7fP8ug5KDp2HTLX
19951,53a5V2r5vLqAxYL,jLlxL1dBQnwGeK5
8306,A46W0lerNDJlmv6,n6qf9VEUcUV7Nw5
14903,leqO3Ola4yHykXR,xmyWgDhQ6m4ODOB
246,ybQwP7iw7LgenEG,8fRSlEH7baY4smY
3996,5ZNAH0V0lYgALu9,tWpmc1LDXFcLr0n
1316,phA2oeW0bUQOpSv,KLggWqWHaMgMXE3
13999,41IWT8TF1dOfKny,g2Y7lM58APxBWQt
15063,FocEcN9nuhaj9lr,GaSXDd6Qga7kdJs
2059,2yhwS35qtizwsZB,QjG8WrfGbxJAG9k
3640,r8MS78EgPe3tEcK,QM7Ir7z2qOoY3Mp
7769,dQX9Bo6mqmK9zjV,stlOsCbyISiVhA2
18508,2NriFqbz4MaRtE6,0te1PTdXo2cBn0p
9969,T4MQUNPBa0LGeo9,hWdyxQrvvDbcwWp
15565,JQgFmTNfry5t1qN,O4xy8vpUAkVpmxo
18105,EZjfLR1D0wnvG4S,ERwEIrfU2u9o0ZY
678,N5722cB6ab1T7sP,Gmve9aqREH0qfRf
19794,o7hUZOCY03vWaYq,81eDvXRZFjbO5ho
3189,d6vw2MmX77rm9Ij,QeVQZZNPplqOkm1
6062,GetIeksqcbhYZCO,EImnCK4XcN3U37z
1364,OEvWSAWWmaFqbqU,GbWYLZqRHe3UOdl
16505,nVw4agqNiSVdAqB,RLyJ104t4diRtNn
6841,2AM1aHsX2q1AwPP,2cYKLhK1DVowSNG
9387,YnyZopqg53FQQK9,VnvuGgJz5nehBg2
288,i8ybRjDHpHnUlo7,b9RwRm9fPWpX5TC
9983,GPCTpNNvyf7RddK,G3YeZ5hYIdpdigZ
15469,gHxwnrHjD08uZ3z,l98s0AzHSDEz5F1
11288,64ycKkYbK2S2CBD,KsI8X1TTDYBH92R
12255,S3ymjfnMqCyLwfy,DLEabYZkbmkkcvh
1608,8ndCR20jGhDoA7n,4ZhbjN3PCupF1FB
6381,LuBorOxxlOL8ijU,7rLe1ykIJJ2bdHu
17973,BQ3PrrYRbUscDDC,Bx0Q4H6Tv6qDItG
4953,Q991rt8Peu6nnXR,BVzNXXT8yQGNKuY
1937,rYnKxS305JiXvct,R6WqUZYCRxkGTe1
11975,kjPX03lmx3bGgxn,3uxZKZq1bMG5fGk
820,hPy6eUqTkbaqFCz,3uHb5XcTCYb16CA
4543,dnzug7GT2D2yLDf,YdlV0zcdhQ9GmB6
1620,H3g5LJ1jIxiT0uh,bF8RDp9pN6ULEZC
8721,OUl6rQJMjNrTG7n,RMIcaykvzVGdHrx
12882,IcPkjosf48qavNE,7VOqz7WVLUZ2Sh8
17269,7f5hc4OFeWsIgXb,eT29ywEeCconxFG
1947,4QYuaOE0NZU0y9U,AF5oQMQc3GBnIdO
7310,6CiXlnKouVEUFBT,RDPRZhrVCNe4COG
18592,1K8d6tmaF1katxN,qsjT81yUQgS2sYk
14757,242Rn1umv3BnK0s,HGZIdoqn8QLQBey
14096,C6ssIAZqIMP6mqM,wNWNITJN22HQhV8
4017,IX7OROjKu4GB7t6,6Fj6HvCtSOwkUgw
11113,abrbsCgjAH3wwRh,ECXLx4YVoyVruOv
12476,wOGb3oXmdgbo5Zl,2W5nsItHWLUdX7Y
15290,bENTh6rEiDYLVhj,HST15QG7GvuQ7GO
15454,d5d5xLQKQ7ihy8K,gbv6qjB6PCwJY4A
12005,ZfNjXeKKA7m9kBA,2v4Aj3mxbm6WRep
893,2mbiHoVo7cZjq8p,NqKjk5xc3pH5iaU
2117,YWBrNbRwHrSjjy3,xYapty44SkMpzEy
11337,FJdF3fRYXfIIsN5,DmwfecvB89tJSVJ
3758,oZaTDyRDcV7mt7W,sJLQEvBirxoJtcu
7006,ISgRWFKGLQmIxK1,tEiTM4XaTCM5vUQ
14978,K3yTedRuP0W0hak,QhHGD51OTurqCHE
19578,TDYb8QovPjhq0vZ,y8VYkqyospLdoiW
7458,zidBT9poI65qjX6,yyhOdpyVg371bZh
13,M9l57cXWgAo66QL,wdeD5ZYADDQeiAD
376,BU3Nliz0IsWVgGm,TvR3UJdAyIKuPKZ
11963,jip9DBQuIqV7z8C,YOlDSGVxca3RRmP
10445,fEYhNe7GsXJROg9,RB0xoeP0prdIh6p
9108,M12zRJ6aNn11N2x,alKGfIEb9qJfpXj
11248,blwKsCoLcaTTEU9,6HYKtNsGQmClUqq
6810,iE0juYKqsBF5oX9,sWar5GAWrifdTTy
12465,uO0sHLIJvyXLtFS,tqz02ytZgOK376r
15289,CJ53BAw19Ry0f4o,Ru0pDm9fmlwWRNK
13246,2RrTdDSbjlOXcGU,Ag9KGdsTBDXSZJS
8634,yrvn9idza1nkwkZ,fO0W1VivaBU3YJ8
1396,j3WOAUxvFyhCzlH,vfHVKPQKOsUv0Bv
17479,uWvOSqMmKRmGPZk,1zd2Uadbxx4HBwt
2287,4QfHGzd8XEQCDcZ,8mf9UtB9CQdoKCf
4642,ncwlz9GTQtLgvza,OMKUkZfrXtXbvps
1574,jshzpnbaiS1h3bu,aKEI6PjLMkdIhzd
2691,HfMZk1hBjmkGKCw,UGkwo4SlLvsRClJ
7245,9MFeEKefuD67MFP,W3pahCCPj3rsKPM
18559,UqwylvkgonGPFwv,an0ajw1jF7IGgbM
11654,YBys9HPGDb9PNCi,YgejoNLhtd1689l
6558,fSwLGCI3Y7dmGL8,Jh6P0fn1Udn7Q3s
863,j44DM0Zt17NXyXz,aA5EgNp9asLaIOZ
16753,WaDw4bvjGz3JqMi,VidN1NcWTquhurm
3052,UEMwdm0iV8kaHhb,RXYkNv9FPLa21dF
18190,DQUF3JBBuQOu3F5,vDpHvCPvPXmpjnr
270,PTVmtBNMhllGkXI,M3jDdg9LH3Y0b6G
17762,UjNDzTHFtWSqCiZ,g26NBsNUn92DppZ
17516,XpAOonqjkbNGNsw,hVecrmQxnCrrRgv
7745,MG97M1ES1RjTRXy,PkyFpJOThDQxbhn
11125,tewqWadBTI8L7Sv,0i3Y1uyzSzoOQeo
7260,aCK3LwahVE6u1Av,22IEDvNIYJ8gJSM
12835,QJUhKMc3bSBVb0C,b63hV8H0VzNJkru
14404,vqIqQcKrTU6NhPI,Yq8CdvtMcZn8epv
1378,pNGWLYRpzb6xnmF,jclAJ5T1yo3jbSE
11315,I4AhtctDe1WNLYS,HenMq3wJQyWDHwU
7438,lOz2M2wzexa7mV1,lfc5c7hm2yNkUQL
8407,N0K1YPwyZ42tWHI,HmnqDW12dOY0SAE
8088,zkM6NC0E9oGMCNA,IpOAROt8OZvfa6g
9323,IancsiRQqimDtWY,y9UijslrMD0pOfx
9978,t4skGSCkcENMm65,NcXYgWIV88ncQPU
8744,w1AaBFmOeUa8etW,IpAlpHP59TQAZ2s
18148,C1r4otN560evEIk,GlDFfgKvDhjxQkC
1373,KAiQRjUAVliw9zj,efTjM3UVKR5B5AT
14487,fGcCRxINNr5c3cx,YxFTxR8gYY5XQeU
12150,YoeIXoJdd5h3mX5,rbn3NMFunzDvrQS
9932,Xt67jdNybxTIy9b,5iEzg8nKrE1T039
19691,XYJ7fsAtuOtot1k,SdC8jUJQ1edfoLQ
18733,i5idc8vYtUl43j0,AQu7QWtR3bEAAxH
18307,ZWgB4XRP0eRlXQ9,NpC3Y1B3l6PHZXq
8606,VNzIcttiXw9xxpJ,Lh5GzLB3ZmPEFuP
8370,idh5oyKPVkut6H3,0pVSfXdnDPRGBSV
17580,bfAVvdrOUHTlnep,t4Ir44J798Age1f
19665,L7XqENR2ZZuaKFN,HwMXj9bi1gVtz5D
2370,DT1UgISTfjTIsCx,VzXrGY462e9WWNu
2527,zJyGLBtjUUX5nnT,9ZIcOEbdbxGSwe4
3230,31S60gD5KcCrGiW,qCE2WSmrHKUtcrb
18234,J5cxoxyZrEUFCZR,BLMDuIG0S24oK2S
3964,ZMefebvm2knFDSa,ISWtRtCasJ4BLil
483,xhtr2gatHopeeIy,DBZNMd7PH5vYD7J
4346,skBgwlDWhQCXkPy,kAoe9IVbYj9dUVw
14456,7f1uQZDZQiFWqG1,wJaQ77jVFvCLXpJ
3025,ovYuY6TppZnclZQ,WZfhI9OyNr6iCpN
2614,FUBS93fLKMx6uER,jXMsTsx4jTyk09o
19175,MbZkGy3sOf7FrnH,jQVN1o6m11Y6L2j
1253,PT8hRz28Gv4MiEV,DZ2CdLz0iHHFFD9
2952,We9qhytHXi141w3,MFjBbWFOx8wKhlI
16463,lSW0BSqIDQHgTOx,XaGNugtqJV1ZnYN
13379,0Lb1wt5UVcZmU6i,EqaWs8WDTT80Jhq
15821,RqsQNdSwD9gTuyy,uEZM1ztmvYZkyS2
2223,EZ5Rhm5ageHDBPk,5408nr6t35g1nCb
6511,8l1WNLsyhGCWkHP,ms4XWbHkoxWomJr
10254,38k1uIubZkLYYYP,WFJo7B3MVM85ybj
18334,W26vzRioGY0f9LC,cNhSFIMXAz8AVx3
18413,JrTpw6hNMh0Xixz,1JLL0SsUcf0Vt2D
19869,EAcuMOkyY7EBIGg,0dDFgIGYZl3Kt0b
2589,pU9jEUVtIZmmPeN,XK4ZMxF256SGvVn
4893,CKA3GnKK6W83cI9,O84TLb0ny8TZeKK
5598,UJ89u9XxUGWqoGh,o0EkywFs8uARdze
14926,CxWi8mmJxL4HfJ8,zROiyZ157H150Zl
4802,5i3Mn896kRC3NH7,3fnEPQp51pDhEqw
16581,nu2oRl0VtpLVgWX,I5jTkAvyA8pOqqe
17087,0IeP6FFvg5eTdhw,1L1yCIq6Cu7HfAJ
18287,BOuIOJEhsLVVnwn,FcB8zGO1rXBFuXx
9878,vSJK2hd0CLjsinb,LLDix9NLLLAB1A9
10102,DYzbwCDdPKGYn0H,p8ErczwHFpcabYM
18476,OBrZLtE0ahqE2CC,UkVlv0bVfelr1uh
12393,3HXoiQbmrnl59qF,xNtjwuld0xItEMw
597,dMUCpbclpJlYr8k,L08npIdIRqWlYan
11331,Pl3yzJEqzKreTtp,PS5vvWONyBQg4T1
12041,DxpRRZcpEJyKSPx,g8esSaRKdDtRwqR
8432,N05w8KebrfUinl3,X8j9XqQrVlZUHbs
9727,xApmEwEsMvfDOgd,hSsrf2W8Kcur7Q3
3575,o27mNF7jtXgkOfW,QtT4GdtrBGH85x3
9776,RhzfVB1LWfKcn7m,Dd33vUTLo3eDZid
17242,fo10keDInjEI3an,DBtZpmEMiX2e3zN
12753,xSxdF3UKhup5Yiv,fDHS1t2VxenwADl
16555,1d3KoN3b8wK5ig9,tesQ7uCpCyzfQU7
13879,3fpvNiMdGiAde7m,sdXyuofsAnHG4iU
16349,8NP8Gg3R0XgDIOr,yraBeWVxs3S3RAL
11086,1FDpVRzBCOp8dvm,E4vjeZJ6JoMN4IH
7569,XuNqMT2TLGqSIO8,wgqz4pcLUmYFJbk
14237,y2ItIbkJmK84fQu,kNvzi2tUgwDfsdW
19838,jO5B3Vjdglhd0Gu,xDNYK15Wul9yRwp
3583,YXKezcvGBtAEQjj,7bTWbKvvJVo9uJN
11792,fz7bICz9R3ePlED,RHgzLZqGKNh6GWx
7522,mBdlN5LQ3vHWlbB,oGjM6Jj0KRU0A6k
14662,n9yEdi8nR9cUHE1,ekZHiGpayX06c8B
13107,2aSI7gOTrVMQFgk,Vs2QKs2SoIj8s0s
13615,Br9nS1IJWMZSZ9F,ROH9rgETdDLS3KD
8564,ABNJog8tpd9aBnd,576qgaR9pxYr5ol
12838,70qxpjPzvdJOhgQ,fsTAjF731eo4swm
12046,y8yAkyNqVL4Phre,JloO8aCy1FWuq0o
2804,jjLwnPtThAWxVBw,mZJQa2kLlFZq7lK
12988,w03ZOfNOplUmqaw,l8xjF8jSKBLrpTB
764,dY81714t4JvN1OB,9kXLOHNDQbzzmJJ
10199,jXFROIfMe1CS6yX,acJBxIdI43hUQWG
1817,aDInYWQJiFxgkSR,cJn9vqfCUDW27x9
15377,xJDkkYyyzsAL0uR,upNCKDR3C7eBL1E
7592,54q1hpZhmWt8L6B,kdALWEXgs1gLauW
