Entier,val1,val2
951,evsddE1OtJ7Id4a,8I9eLe1pXeh7Bgi
1364,vRNMNb3T2zIspo7,e1CIhy1pENyJtu5
1519,8AOtbaiLsOdzsN2,SlXBmU5eKZtArnL
1765,0UXhSU8KZo0cfOy,qOSMwM0bRbC1kZX
412,YcapMzryxlALrwA,dV9qKghm1AtISkt
1075,OrRASwhqAWxamm4,l2pcILaa7ExqHxc
1260,y1BcqgHiaNiMwA5,ITU7qrVAM7NgYde
1259,iJtgohUqRCThBCV,rxgmmS7jCyoYFYp
633,KnG2KrsWUbZpi0S,BUZjmPCzkCi9Ytc
185,0JLwOuT6VZ0gK4M,KezeSYPr62lHfUj
1339,uUFHIEuFCI8X0ai,mEKrZxpnpyyPunu
1803,opYgrFEsNEVHxRA,ZSplWLLNz1T58ow
827,yoNBGU9pMybI0ZA,qHKNpFHWBUM5jXZ
1916,0fyYGgZI04iSJW3,N4PpiEw3JGByZyi
1736,xgLeiXwoU3bPcof,up1PTwX7TA5EIhu
1807,J8JXjZMONUHw0Cg,qJwLK6iJKnwRksw
1155,oIC68nQVUf1SI79,4TrfBvXgMbgm4IW
394,da5ZkdH3KeKWoIA,MWPWKr2AUD7CMb2
1218,TUyxkZMKhfScWwM,cSzsVAOxQkMk4Nf
299,sJjjRDFj5L886FU,0lVD3uFoltSSILX
285,QSsxk1DvvZPsBK8,Enhg1l8kxdaydEh
530,z65IGT6iRmHkkq2,XbLIjsQYde9CrFL
412,u3SaZ0ZcHY2S1LQ,no0KOzDL3ISiArQ
1326,UHXXL2jwQuiPeWl,DACgvfs8wI3bgv0
1689,TNv1Nh34F1jOtJj,qjU4GDrTXmLr1wH
1272,PzYrqoDvBGo9NnK,KyZ3BElosAMV9MW
1996,sIVP40sj23nNsYF,rJdMvJozvzxAPIR
478,U4EyixvlcjOtd7j,tAloHsSDrITAYhI
1927,K4p0PS72FAvoUBB,pKb9Da5cRu4Zrwn
1859,jUAAxCnfuLNM5j8,UhtZB8CktSwarCU
1757,E7Qh53nOdMFjrkS,XcOLtNp8VAnusEX
352,BOUIr0Hyh6I19wZ,Id8vrzhs2AOKqyj
1911,lKoS0rDST0YuOLd,gc4Mdl7OxgdnCLE
1438,UdU7uqE557VUEN6,KLAwM3MnsMhr5in
565,HuAycRn1ejaO6Od,dEBpTeaAnk8swTd
286,MqBy2i2vOFn1LCf,lWjEVyzrp8JLTVl
668,FRM0XHuborQijSi,udQGpsJMhD9ZSoe
485,3cu8feR8SzdmKyi,zC61AjJXeEcrjHy
1074,5N4qxQTb49xvsLX,eWQxK1uR8nAPXNT
381,TH0LfCRasM8a4MI,nlstnrM9A8j3l1D
104,rjTwmkCs9isZUYJ,BXbmrn1LUBxqJEp
761,t5sLBmvjD2wzAa9,IuTWTOnRIXldWRB
984,Rv92RIzvZ5E9din,1b45xnix3a0bJT8
891,nJtOOXLkdPrJ6kN,Ur36HMF7tvuF8tV
156,9XhQMXgOmTpCCAe,d0MGesYbsOSwSZE
1660,cbcw7WmloEQT9Ye,vtN8zGmry4SO8VF
1177,CyzWr2pvLmxQRgI,jXiSCYQSjJaDp09
566,LT6yImWL0bHzbLs,HEDW0Yh0CveJLj7
1667,vBArXzZ0upH8d2h,5tjMInHMIP7h88v
659,ETtxxey11yBylZP,cVfDVUiclgU5t4A
1355,JrYneoA6PLmhiOs,XqWrzzU7Hc7fTR9
178,jwIhFnSgjXc1y3d,vc9jNILJ3s4KFbW
169,MYVGoHNVtqe78kU,gYJyuyCHHexFKf6
1190,oPoQYmCbBj8LMlp,HJ5fbFcN5sNA4lZ
1671,qubqPyIziUe7paJ,AipJpL7AsVt9Cxf
1490,6HzolhpVrMmONbi,d13rhTpz32X7TBm
1282,sCBSRaytgr3kcn4,qAfrLM2AF0QBg3T
655,Mj2RGrIPyMRrBTZ,JOrkclsVAavrzSq
1339,0hpQtefOwla1jzq,LoVqEeU9hUQ01tJ
449,9VKWKG9hLcIn9MS,zn9QkZadryxIJUp
1947,dtmw5Effjei65IS,08fEdpzO5b1ekGI
1735,lJGGFc4AfpNGkBx,HN9kTEkCFuTA75H
675,zb5FSjv2TyW6KmR,Fn9SVCosODv5hdI
12,xkoCSVzyi2Sm5oy,tXvC9dwxmVgGtpb
345,KhGoK2snT9r4NuQ,KYy5D4xM1dco7MM
1440,0ltMyoGJ8I01HYf,8eznGLg2BqdI4MX
1759,4Yn1N5k7RI11JpM,tCasqIWa3K97661
758,Ilr2BBN07SDZZbZ,LaRwZCOyaCygRC3
1501,CP7gjjd6hHhJYr6,3WVxOxdRdJujB4W
1070,1dkavr6CoMYXyaG,qMaS62eYpxi1Hvd
1958,uBrabWZqhbg0jEP,nsAHTCEYeuWhEbb
1457,8iHH33Tca842I6I,GTT8KDnfXkszeqb
1248,PUOtAyiimUlk7iJ,1dus4172ycGcPk8
254,8XTVxT6524ERF0N,wW4U03oe5u1fuEC
982,LJNRFcNjZ6UQBcd,WeUK0d6gv1NsLgI
932,RKQe8ef8KtlEGaY,08aBSFqPRpUvYWk
1783,diMDKqDkmelMeOq,QCIE6NyobvCW0ot
451,mh9z65whiycjcG4,KUrBsUKZb1IkhQM
1160,ImurD71okBI6zmt,JRdKOWiDFn43VRn
1681,aVUIihdnJFY79A8,6mQ6dPEt70ar2ls
425,3GRdkZjyAAlRNCR,gvng9BXnIHl4kWs
635,bG7KarjWbBTJGs0,53jMRNKQikQCPRF
1813,BXnvgThGXfq13DW,FvPxCeDRzBJ7Xhg
683,75yj5ABk0Uxb9yc,KNbHsJWP2DC3j7g
1262,0u5pAeDLcS9YGIO,ug82vweGN5yvVWf
602,744gcD01My4kEIo,bsPmaqyJDatAjKk
1043,Gcwxup3zhKhMV8M,kqdy7Q7ChoCnUBS
1025,dziwCgW7r8N2em8,ZEIgz1aBilnsiyj
1298,dJeO7cg40V06bWT,hekAIf5ulXuESrr
643,HqEiFq8jerfF5RM,w8htUYyKfTdGBDb
1587,JJJMx4hLqfCKnLE,tKPRdVxikLH27tj
1302,i6yLsP80MX4UJiB,YlaawXIXdXnkfQb
124,Rm262OHeKI6hiSg,Nk3NfPkfzbUIiJV
1679,wyDfpPDCEG9ACEg,oRd65Mt2LVvac1J
698,Q3U3rj0QDyAlEs1,rZIUlXqGi4jH9Kp
1547,ibcikBlL9KtDx6P,yRngjn4bc3JMVRU
312,1UYIS0Mkjl3kcCg,gBdXN1E86YedGa3
644,fjqpvoaJYvmkv5I,sGdmYC8bOtDGF3h
1992,mhl0NL8mFQIO0J1,05Hy0Od6YsPcwpz
500,E7InytKuukOac3X,uGpqBBRP4DZn67n
1190,I8vtuBm5XgXFTyr,ryT5uMqIn7gJmpi
1555,AbdxRfnb0skz1jn,hS5mOmJ3dAJO4iz
934,Y3t4cKEWtqpBfbb,dGJp7Su8J3St7G9
257,70mnhiY2tWlXCBr,Ik1ZhZSZJvbDy1e
1414,U9AELw8eicoBJL2,2Iw1fNk9XVk08Vg
365,LRffl3F2BMPaT1s,il9Majtlt0laC8p
41,fxgBDp8Zh2HDsyQ,PtFK5DovTEWzTxl
1570,pTBzwdasN6iJkbf,t5hLYunCWn74crh
1953,FFC9gtXjL1iZMAv,tvlqTCMqmqq7QYM
1124,c5Z5rNWJb9x9R8c,As9e4jaR5LHUBTW
1440,H80SafHxeQSAxlO,6bgLeSlvTcVMbO3
805,fwzrfstb0GqM2QP,8DWWh61wSY0U0MC
378,dkLBqFEGoZ6ZQDM,zWU7RkMgt2k22Dc
1620,VVYg5n3jFIxMiUW,GVyvFMmPAxXiEQW
426,H5q38RTVoQssvhj,hFX3tlB9zw86ni4
1164,6G0aim1gNnIcH8V,5DxVqmSXpGvcSYu
1312,JcHHjKOPXLVmpj4,JoElIN0ATuWQyfd
500,AFe2bd7Ej2ZBL9A,KalQBFQWFNLWUgk
1710,eUKbN3DtKVvgNFs,qWcRO7iqC7qbxTh
792,RPW90AMxt2hGMh7,5SkLmY7MM2mFAhm
1737,E325oPUXgdYeItz,CSqKbf5xemF92ZN
1141,I4vIapAstew65I8,LIqVknTSOjcauQS
1174,o5flbvBtENvYaDb,QSdDJF3QCIllJ6w
520,wtAvy30kM3rcQq9,AdohjuvdHJrX9Jx
666,OZyLkzRieyzJdIK,k8xhACVMVsNTVwI
16,KYnMQM2CkvAY13g,90cyVWAkwyIViYg
963,f289deYepx5ET6C,Kngs9sWLJtb9jXl
323,yUQlj8XeGFxkCuj,OIH7vyQ5yDFZCjv
1696,b2tIUqrEOSwCKvL,672Pdn1LCwRjAHU
847,vFnhtwk9vaa0uif,9vVuhZ8F6jEi5o3
1372,D8yJbIG8Eop8IR1,PKyhm5a9bzedsrT
1699,5dg96EqfCbB2AcM,G3XBTIBxFiHHujw
1424,S2Sir88lzyOd1Zt,jdx4wnj51ZFXieW
628,4OwEufO9FUCYoot,2rB0o98E32Il9Bt
1659,NKQsQy5jqcVWcii,MPBelcaIqqtm3ts
358,Pa1OQ4CNQrDTfSY,gLevqvzMTSLdctQ
613,fui7LHPfoMZvSHL,2TwHZvTtbZ8FPu9
450,03KvOOvFSSoREWR,q5TghjaiUrNQfOv
1037,ln9GoiRFIFmExeO,bwjQ4VbOAOONMta
1566,R5xXvbs7RPdHFYC,VLjY8Tx0m7KgWhi
680,Z93aO4rG6H5SHaL,nmkFtAkVmoiCW9v
1000,XnmIEV5djAxU6A6,a3BmNWVAEnod16p
373,Br0s8bYtd7kGeop,8wEDhS56sljYSsh
320,mz6FP9p3HmuqF4X,mwKDFLQDehdtN2L
1537,tMAgmJji26vRpwe,zhc7c9Ii8itPcZF
246,7k41qeJynBGmre7,0aI0PFMArEblM1U
1671,gnDzuu72pjbQqam,ZjqxI5VVfeAaKZg
817,bCmXI0txcsLkjjT,petjBGkFYqdbz1m
1772,ResBHndmc717oOB,1VAGsJaZRHV9Vgo
1808,YI1CJceIymg2EmC,Pa5mbRV5WPY3dMT
1665,KbQn29jCMKqAOY4,iYSUzRf56uxFm3H
6,u1E44SXddaEkV8d,AP5bTkaNNijCZDv
1224,vTiBHp2ltpENxvP,YEjEbU9Yli7pjjY
1806,8DQU2dQA32msZpE,iMXqSeCCTeijcKa
1035,l1ouPZimpSqhCQ2,IlXmfjUlSEXZ3Vj
551,J1x7AuFXX8Z6ZD5,CqcSRBbdDo2jGCU
263,ff9JFnHeGVwa7Nl,mScOyd4mT1eJina
14,TfBS6Tukf67ITjT,n5uYga0Qa7BPjES
311,fWVvZStvLCm8V1q,EO5iVieKVmTinrb
1605,0pKmzi6vxEvZ8I0,RGbVsaNWpPKzQ2q
1645,HJxqZXIJZHjdPxQ,ZATNDtJbv25cCh1
1123,xTbUCujowGAyI1N,V1CiPitaBnj5Tjm
1836,NlAs1BA0hL2ygHB,xVm0Ty5o11hJaog
996,t4mIA73my7FLBix,4c2zNv83EEEoQ8f
632,fjpEFbEsenppFJr,BtjIZMRT7jiA32J
694,28wK0dnhzPBncxR,qVr3dRbHU29QJyF
1609,C6xaZePM82tYW4B,hwI78H2T2HJ0S2V
1464,Of9TripqjNqadh6,uMhpxcyvHgrV8YL
553,8VN4hQ7bB4ozT3U,Ll0HfptLkSisEXP
582,TqcZyO9CBe5SdY3,cFcrCLmJKMvHrsG
1883,juYwpL1M4JX3Ghp,zjVczGLgDcvvxiO
1107,gwkQL3XmoWTmQao,ApTVjHQUVS8AABU
1811,66Fi6JrugBcqADw,6e9AO07iK2F0uip
190,rO6eb3VsMZlEE32,pc9Sw4j0xyoQ2gt
918,tFRIjEpG4TnG78A,RpcDOQVh6UHZrda
216,4t6S4PVbiZDmxCF,nxXWh5O2kWbggBR
1229,PIOP4e0NV0zQ9A0,L9yoLz3w7CToFn4
1756,6E4N0Vw6JKvoXuB,Vz4JAQWN846Vu2a
827,bUTO4UGw1n63XPl,tzQFEWauwNRzTaj
440,OM8eDN2cZyCPHpQ,ed4nFM3rPdMO3kB
1254,dDsTldqcpisEPR2,HL7SmwWHIJvriF1
461,33wCPZPwYqBFhwb,rvQ7yYZBrYox6aq
1475,0ly1YT9MiXDkm77,LWIEmZdA4cCQnkR
1745,HhzB2nimmt3qS2J,9UZrvUZs2g00rqQ
1588,kbF0BuAApeHS0s1,IFYvfcPDJopZzvm
223,yBrC46lgQy63eIE,x3YWYRoOXkZjljb
1050,rdNCLwu5KzLmU22,CPlptXh1xpNzC0L
1481,EKf9KDyqHJSh6PH,wF7ZQ7BuCYmOB3K
468,y2haVysb2h8mCpl,0DBDAqffIoBUTxk
481,0dsxUMIElddWEnN,nmB8zmjgWdjRDFf
400,ViEQmUl9KVlPscP,8zHjZZrtu4zlyeD
794,n5N9Sh8Qpo3ZxAo,2gWdnmjUFczLQY6
740,WC4ffvaXK3Um7ak,rXpUF3VH5pb6cQi
1916,eF8XPRnXcFjhPLs,uGoyiwKNbcMO62j
1829,LAHrZgDLGGgibnN,e6L8sDo0123gwdr
1205,0fMvkJ8CV4pHzd5,y8Ewq5Uk5JZucdy
1579,66MLIpieizuuNrD,enklGUZe2AEupgP
404,4vF1lfAtZMhfz9k,ghKJwSA7aQR2kKW
1767,qv5jDSIkjycFn9W,K7znab1Q4thuVWx
1008,K9UgKI78XGqa0H8,B61RxSkSoaHRps3
514,BLVZNDIeHREBndQ,GvfZoPhDuRJtIz2
1831,Pm6ErypYn6LJW49,ijgpINs37gXPtRQ
1513,QD7BeCMKm6HFqxn,VqhUdBMCR5dsVee
1983,ymWQp0COIwi8l1k,F4gopyIBouJQDV5
577,mhgxaC5dPuHBvCV,U27OAHnOt98Hljc
899,JCwfaLT5xvysLvw,YT8QXtOjX6iSis6
222,X1C7KHTXuNMw02w,Zo8usVA7ve25dRN
551,Ycg580hHRUEsGqi,3JZ5ACij4RK2500
618,mfLWjiP1NCoOPJ6,FVnX7GvKWC3d5Pz
707,8MYyXTNcB8fSsTg,xrfUmlc9T6hYk4J
456,kv1PPgxEaBpD5n3,q4GSKklCkO7MQMm
539,HSmxD1sJYmudhjR,IHhjaOmVtZZSHxb
269,KBXBDT500xIzbo4,zjypiT3G8eFLHFB
68,Xr9uAwV6dPDXKap,DD2gFhlemM4NJNz
1575,5BoMEJuBeujoJz7,l8r7L5n5OgcZTbr
316,KGOVKz5hfpflpf7,q4sHWsr7hTpF9hY
827,XbB6LcNwcMMXUm2,Yt2KB2atJkGQEjG
1624,q5XnNG9YO78vM6F,YoUOptOjyAogMR3
797,4iVpx0HOAsJgBiB,qu6Y6Gx1MHZq2ie
964,4IbVFoqLOkT1RhV,kmHgSkU0Akrlg1D
232,kuUySZ2vbmT3WtR,dMKroI5pG2hNZ2e
1491,th6Zy2zWKkRDofZ,AS2FYbDy9OUCial
619,0p9jKg1mXNwnxDE,u9IFznfXjVhOUfW
1287,6ErXxk3vx3rKDkr,2yKXgLCJBy9nWuH
1780,gVMbrZeApO3Bz8K,E1ouKM9EcmpLcz5
1811,4VjKf0CtIUEbFgG,8Uf0lgSq4hKN3x3
1770,U2llO0RosY7dl3O,Gl8qwVSKs9tu8Qf
664,kYTnMbelJiKniem,GWexaeNTlkovYDR
435,2jVg30525cYzv2g,E6mYQIDkCsYB5XA
1614,vzAgx2BnXLD5kpc,AVJEiF71viIkc5J
1273,D1XcmP5buAnHtVd,owzksGMZZwWh5Qy
459,gZxPFczyMX9f9my,ViyK0zhjxMb9KJU
1494,Y4Nq73CFSYOhd7U,gNDhBCE3p5Il88f
1056,5tvUeG2nAKceiSH,pzGQewlebWKhq4u
1488,tYwuqD4pdQMKYqP,rQ6VccguaIZvmfO
626,VxeC5Li5A4UQlRW,3oGTlukoYVnpdhy
258,R6sN5aFMYOfVP5m,jyZq808O95PRmDN
306,P6hMZ7tX0z4Bcld,iWy9CMZRWUUloQR
1510,sdI5SGByZWyYr4o,ewZHgJ1ZP5rlcD3
327,7tgfjtVCl0h2nAP,J5w6hJjuV7uoBHQ
1172,czqThcCwzX0Rqyw,PlA3jNVfivdOrmv
19,XHIzJq5p1nrqjIw,BckT4co8v32xqLX
150,Tp9KYwE4gdjuXrV,GeTEhOpJ8Wu1Vjs
1481,PIXRaAPJckji3Xi,74nKpL8beTNDFke
1662,btSDAT8XzMkZmI6,Gh25oTXAPRd4ugX
586,J8HAaBRrjocmMup,Eje1E3HEmRabLVi
799,KkaUCvQbDz1ViFH,OErxbGYSaPJbyGP
1358,xyN2LhmDesBhAG2,xeXs5pTSrvF97kT
702,S3P4WL8lgOGHmhX,9SKNULexKQteWxS
1264,xxPMRqNCTKSmbHe,Wx1WAPWlGpZ4inA
664,cUDdmnx4u2BlWqK,Vijnb3psjenqNVD
648,EBhA0BZD3opL6qf,63rD3jaXVjhBKeV
1601,5CDC8Er4WwbRrLi,Z32kGbtVP5vuhBa
848,EfStxTx0n7Z5Q9O,xEGGwlGJgXqS7CQ
871,GyNWjdA44Na2kjL,955MUpWL3kx5i7Z
1625,nxstaCJlykU3eW2,cfWu5YA3FxL8PMY
1130,4epuo5UJh6OfuEk,ixfEfB6qrZBJwXt
1049,yGdQ8C56BoSiPg1,RE58O4cHxGClxPt
1367,jVNHIwed9aREcF4,m2jyhEAxLjERI5g
566,s4lJF0t5eWpYXKR,CUgbyN4z4uAZeSL
1338,WgYVIjUCaYXEi3P,axVAyc5pzUPHT3q
1042,by4RjCzLa2tjGvB,BS2ACZq8NpJ0zxa
257,EznzOn7qlIsTfAs,XAUhtl9LEJQLhhw
48,ftUdpczlPJA4BIW,whkv4qefrlCRTmu
411,F4TK9gB2WYnBC9z,TaebCAaw0mKvfea
538,z8S5Fxb1bmcEQWa,TE0pTUoEJPBELKl
1487,Kqp4dbdgd2SEjDM,GK3bBDCbr4RJw1e
1307,LAKwVL4FIozLq5V,muSRuM2I0FNC4Sh
821,2WpczAdsyRNVzME,JCefsGYiCgDAfxz
1957,0dCfxkyAdD25Q3P,tJQA7LCxrbhsm00
93,ebIGMO9w7DYpjuM,02OmOUciPCvmYfy
24,I8hxzgv7EvJGyV5,aFan7782LnTjZrD
370,DHPB9DAKOzDz834,rtCGKUcVvjCicSU
480,Jrd5ctS5BntezSf,29ZgO8UiCpqj9Zx
1155,Oc0REBWtCE7mxeM,YgpRTGvyZjU7qhr
798,eCZBgzskfA9cEqG,p1wCkUSy45YBnxw
578,ZRoaCAn7XTYUCtZ,tOwohBn5vuBsXAp
381,ck0jpSmtjVyOAIR,IzptiBNuhKj3U5S
12,DAjTJHlvnJJot7P,nXY2Bufr5mm5cSm
804,w5pCHzMTYtwXDQE,BHQ7gvvs0UMS1CU
1739,KatJjGsURxWlI4g,G30ygdONNAcQvGl
1123,UTt25jH4FWxggyt,cwdXwvXW0EGYi4y
189,doadg1niG6o82gK,KCfM8eyZNQ1lyl5
286,k2mWgdgnOr0sYWe,5LfMsFwMUYLTHg0
1740,LqVDhxkz2GGPEiB,P5qaJri6qhKZbJY
903,7ZtnnD5p3wwFbHh,k6D5bGE3wVSbXGO
529,25THkLuniqxuCHp,baiRUgwTKRnIDam
1678,tGbLskR8ZyYEtU7,dFKCLMe9FFLM03t
1030,s0LwTbW3QDf6BrR,ydVZpjaukqAzqvu
42,OMhqOuBCqNunVv9,B1qRNPm3aqrVP2s
1576,L61Krr2lH1B9wKJ,JM9qg4yRZ6KDPSz
487,ecfD1SwpyCpMvzk,1Z1LBCwhRnW9RvH
997,u9FI37wYqAOor3w,fDsSkqIOQPkjoV4
1258,bD91MzKRIlFhpRZ,Pp3KhYdn2WIY49X
423,HCNNEwm7gUrYqOp,8vjOjjIGAokcQib
113,nASTa7Sbjl9OwRA,q5IdxfFLyNhrCbj
236,HzFqUsUjYqA7FgY,FcA86Ay1LNsQo52
487,oyYQ8B8lPuSdWgq,IfxWZlKiqSqocj3
1758,j6DsONTj9al30Sy,vSqP8xpGZzlwRDs
1994,yfEciGUkGD17iY8,DgHt5iXrKDK2fgX
1534,ONRkzD3OcQdZKvn,mHdVYXel6XlEp10
734,PGP1UR9DxsZv51U,bHnq2RWKCEvHGKf
1317,qwa9IoXk0W1B9yQ,smazzHGN7n8lMbB
631,nxcAkZvbfvLInuw,397UFtCotyQOXCX
1975,kpUF8oPgoSRI1Qj,anqkfvNYPdYU6Pb
1208,VGO4kUWD6irupCg,3mmvnz99WdQG5up
501,cH5IjG42P1uh5Jj,nmL0b4s4XFQJqFU
777,hiq7d7jTkL08vhy,tQSAS3cNZxr3PTx
1617,1EM3ZtX4OetQIQd,CtUKzvzowTsz2vf
224,FNCVziltWIEEpAP,Y9FUuf1bIkxtJnd
696,LWUC31F7se5DGEB,IiMRgmmsYxvzYNI
1079,NPvXdhNJw22SrVL,OPCgjtSLQuUcpoy
1215,IeMhiAkgRInCZh3,dSPXXl8xVjAb5by
1888,o0QhISFG8pSlOr7,qOsMVghaqztM052
444,HEJXm2UVq0jB3gh,DqpQ91fpxaXWMen
71,3NyVBKzpRnnhW2H,sHoMUBlUEn2oDPd
851,UNJC04UTNiTwuOx,LsUPUIUyCpsJYjd
1334,9obLuqqPezaub9b,9IteRAtEMUwgeE5
1306,KYjeqp205XBhBd3,1RHUtdXhsw1SZiW
670,VplUC0pIdiwZKIt,TmMJxNRE1C1pStY
1874,Jn7KHccj1rJ2MEr,QI6oyGM7OIljukS
1914,rsT7Ze6xbdTH5BK,DmYX2uLVzodOYwM
306,o3F154L52XDMor0,hycCwxKFEJlAHsw
950,XTyryhONOkBKQgI,lBJ6EHIXHePAeSv
1836,TTiuYx8ZbwBFzlS,m6GvNcdF6Micc0Y
1713,oD1Eg38K3RRV9Hm,04ZZs3dYpWQTk1e
960,0jd4Peqh1EF4Ynf,wM8WvRa7kO1uTKo
335,iGj4PbR7pJClu5l,dgA2mecQwN9eAlI
896,3gSDzJaFwKembzG,SVPxFJHOSlu68Jp
1717,R62gqNKRd4PGkKY,4VJaQYxyef7JbNf
637,C3h271nHj1bZTL3,ts3yR8ZpAN2UGvK
1512,ZSUJIpHAn2cZwLf,OeLfaNFuINU1B1E
264,1beaXdwYI5GrtpP,Eg3T2KasoNGyD40
1925,vZf2rysAQ3fexv4,QMg1W5p4AYgoCsr
844,GnjDOA9lzUxQdhc,La2SQC2Gjf2D1hc
1393,B4s47NW6rRANsKg,GpRQmVXX5usUXU5
85,6iRwnqODFAeGnJC,gJByOat78HoEjgo
596,25UKQMCsKu9Cydx,GDHCZ3I8kp4mf6k
520,im2SgnVdcxrTXnV,Ix1XqDArXcoT7FR
1232,bsE2mokGYgnZnQ5,8DpYRpAwPjpkkXf
1637,NS0vOk47GYl0oGz,SSm4GCoxXncJ7HL
1053,iHLi1SsU8cwIzZ9,u6j0E8GQJszvfME
1516,7DyYb5erbbrz5zS,tvVE3r7vT2tYCW9
356,eZQVRx5KrDHC7PQ,soCaAHFn2BYTHIa
1313,XLNgMXiQligNbIo,9Dwh7oKZOYuxTHt
825,FG3wqHZ9Ys92dyX,bdg6tawSpGK6iQ3
1840,NMEi84tJ3BXvALC,rXVpZEhxYmIMatf
1728,k1Gnet1AEcYHbup,kuDNUVqhBaVAEVm
1239,zMVE9w1jTbRTQcY,uxo4S7T41R2PMix
1898,HASSOTR3WuCqO63,3B0ss6rNu9Ru2uA
1354,nw7p4ntZSveZbFQ,ZgBZwNTZt0uZNCz
1661,auwbazBr6ZRNpw6,gsA04HrQngbfgHY
192,qJofBobVYvk0J6t,octNcllJ9y6djCu
313,UELJrrwKuuDUiaN,eZJYPEnWamVQzJS
681,F2xD1QWqYr0ie01,wOJChpqd3N4FuFE
873,q4HreQQmzF4cLPv,IkRejgWwqcdozzl
478,kKENxQXMcatgOuX,GsN3iebniCnErzC
85,t3oaEju5Yl5Q7Ga,9iVfiTQkrKFGNmF
1922,mB4RGAcOQOapoO1,cWXU3DmePY8L2jJ
635,Oat19kzTVCgPavv,nk4aeJ7aZSCbl53
376,GZ4K5ESMGLWAPW4,4QYsmf5D2X9uo6S
1193,OBeiaORFjqdDVVS,pridNy3Llv1JyHg
582,QEjcaB7VvDcsQvY,TKOdEirHn5WBLZP
1888,FXKKyAMVMEqM8bR,xINlzWcSrlyow5u
406,SFWppdNZPWDHRBt,VAsx077jpzXVaxE
862,gN4ePqW3sg7tHc4,x7HwHCKxkXbpbte
286,EZmmTKHA3OKOLAW,oH5EuG8Ydg2gdRp
1827,mIvNGP23i1b7hK8,qGcTCOLukDHvYsf
558,hZJDgKP4Z46IHsv,cCIB9hn47hecH3x
297,q9RrWZMtL8G2KEG,NQXHeSuNFtGd9sX
895,8hXeWtBm1QXjxBQ,SU6B0UUhaReyGiJ
25,6Png1UfgMMvY2Il,Xzdn74yAl6GhHOn
374,PMLmOTSwh7AHy5z,9TF0DgOycHny4aW
769,dQwDeIDSkVggFQh,v1nWiT43C3MQEO9
1364,2UfuxfJUlDvODc3,TlHfITTRtjptCGJ
1294,LM1DIYiKn3M3XRF,gLZ6GEO1xQCJtKG
684,7qZmLPKvd0gjq0n,rTpEhnraZNUYaKR
42,VYXLG8hSpDb1uox,07LINT3oquVvqgQ
549,T3K6f56WFosc0t2,vqYvDHl5wv4UAKq
1259,LbtcmTynSkjilXu,UtGHu3cAKkGbZOs
1073,pI4IWY4l5V5glhL,d56BvSSHPmKQlxD
1498,0LNdqBCp2RgzeEa,mGrU3B03PzlKvlh
659,gb937ZlhrUSAxRu,OxTrebG9idYRsDn
825,Pz0cmu7pCVzzr3e,UueLHhoPEPKLrRt
621,k6DnJ3JeUgWd31A,kvdh5z92cMWzmwD
509,6c9eylwJhBzGSKg,skoidqVS9TsRPig
1338,ChLBwOG4orah2jh,fGoRBWy31jbdIG6
1808,boJhNUtr4Wu3Lqn,lNy8bIFHhxusUF5
1601,8QT23ol2lzpPhbV,AlOSOyHAPH7bIrw
1679,SyDTF1ILdd5PAyh,MCNw9zjaf0yhEnW
806,7zsv4DzbMVE4cnD,yUBDdewWTSDyuyW
1399,CaYYyUpp8dGjrpe,Znp1UBOMVysLaLs
1789,8orFfokNgJyeq5U,PyCHV5K98cKUf2c
1903,Set80wapBmu33tx,7USwe0MedmCG2E0
948,i4UMLqjMsw7ySqH,uKzayKiWjPTt2R1
335,fHMWHMLhCHZzzHo,GK9TrK8hcxxYd80
1765,4JNHNcSBGF1Ln7K,fvPInLeQ6CUNMCy
1970,aDiIIwL3uRhZS3o,6p3A156yx5s5sea
1844,xtJUpojdrVV6Pa7,G67swKauxAodmDn
109,bMIrpJOCITJmBdD,1CeqSrPWQfWYKV0
673,0L6w9ouRf49DxK6,w67kx3lHlqGACqL
831,wP37KDlgsYb3oFY,Dna5G4CTujFDJqV
1520,36WcT5ZW7oBrS62,UFHXgONbihXIMBO
673,SgjAVmduLPtcBeO,7zTvIRL0spG4toT
1297,wop969cRg8xQ6Uw,kDJsmuuavPCvQPu
550,zxhUrvRUuSOJ9mj,a1CIcjbSVg6hlgb
601,YubdsZMVa0D800f,XWCec4NQGKTu4tZ
815,TnWVLiCjl7k1rC8,6bQUl9pgoRTt6uC
1871,CCD4oYBAMhCd1l9,62IOe71A1N9V5SR
420,TWbDuYLph2EwVPF,XeUJwNMXbfhMQek
1627,SY0OB3LuNj1vtLv,XpUij4sbiSBfolO
1848,nj8n6PAwyuIneKi,dknL5p1cdwDN38M
678,qKGJbMAEHkC6tgn,UmFdE7FJ1K0Imlv
1565,EKc0ADpBtBUHedi,tlqu7AketFZeJMG
1,bOVkvT4NAKj3sBw,zBwtcc6AdYHb7TK
70,gSY4Jtl7IywlUNh,0WCLUEvKRWILNzP
437,QS1ipx8mlO6UExZ,JkiiOQVs7KV6HL8
1434,lyes12qIgMYFoJh,kTwMKN1ZqZMLLZQ
1446,poEiOw0MduyR6LN,lRq0Z5BzBb6e65Y
1737,mXNhniqbgUCopwg,enDYLiuTPUL5EV4
1787,Ukiju4u4wPxE1IT,KE7n0hthzzf8thG
1518,EgPsxGbBrOYYdGt,vUUlhhpbjjs5Qoa
